from_node_id,edge_type,to_node_id,evidence_status,source_url,source_quote,applicability_reason,missing_info,confidence
nf_materialpruefung,GESTUETZT_AUF_REGELWERK,rw_en_771_reclaimed,rule_documented,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Nachweis is required/backed by this rule,,0.8
nf_produktstatus_und_leistungserklaerung,GESTUETZT_AUF_REGELWERK,rw_en_771_reclaimed,rule_documented,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Nachweis is required/backed by this rule,,0.8
rw_en_771_reclaimed,BETRIFFT_MATERIAL,mat_ziegel,rule_documented,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",rule governs/assesses this material for reuse,,0.8
rw_en_771_reclaimed,BETRIFFT_MATERIAL,mat_keramik,rule_documented,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",rule governs/assesses this material for reuse,,0.8
rw_en_771_reclaimed,BETRIFFT_BAUTEILTYP,bt_mauerstein,rule_documented,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",component product standard for this Bauteiltyp,,0.8
rw_en_771_reclaimed,BETRIFFT_BAUTEILTYP,bt_fassadenmodul_mauerwerk,rule_documented,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",component product standard for this Bauteiltyp,,0.8
rw_en_1992_4,GILT_IN_LAND,land_deutschland,rule_documented,https://fastenerandfixing.com/construction-fixings/design-of-fastenings-for-use-in-concrete-en-1992-4-publication-and-the-implication-for-anchor-manufacturers-and-consumers/,"EN 1992-4 (2017) harmonisiert die Bemessung von Befestigungen in Beton (Einlege- und nachtraegliche Duebel) unter statischen, Ermuedungs- und seismischen Einwirkungen sowie Brand; Sicherheitskonzept in die Eurocodes eingebettet (aus ETAG 001 Annex C).",EU-wide regulation,,0.85
rw_en_1992_4,GILT_IN_LAND,land_oesterreich,comparative_only,https://fastenerandfixing.com/construction-fixings/design-of-fastenings-for-use-in-concrete-en-1992-4-publication-and-the-implication-for-anchor-manufacturers-and-consumers/,"EN 1992-4 (2017) harmonisiert die Bemessung von Befestigungen in Beton (Einlege- und nachtraegliche Duebel) unter statischen, Ermuedungs- und seismischen Einwirkungen sowie Brand; Sicherheitskonzept in die Eurocodes eingebettet (aus ETAG 001 Annex C).",EU-wide regulation,,0.85
rw_en_1992_4,GILT_IN_LAND,land_belgien,comparative_only,https://fastenerandfixing.com/construction-fixings/design-of-fastenings-for-use-in-concrete-en-1992-4-publication-and-the-implication-for-anchor-manufacturers-and-consumers/,"EN 1992-4 (2017) harmonisiert die Bemessung von Befestigungen in Beton (Einlege- und nachtraegliche Duebel) unter statischen, Ermuedungs- und seismischen Einwirkungen sowie Brand; Sicherheitskonzept in die Eurocodes eingebettet (aus ETAG 001 Annex C).",EU-wide regulation,,0.85
rw_en_1992_4,GILT_IN_LAND,land_niederlande,comparative_only,https://fastenerandfixing.com/construction-fixings/design-of-fastenings-for-use-in-concrete-en-1992-4-publication-and-the-implication-for-anchor-manufacturers-and-consumers/,"EN 1992-4 (2017) harmonisiert die Bemessung von Befestigungen in Beton (Einlege- und nachtraegliche Duebel) unter statischen, Ermuedungs- und seismischen Einwirkungen sowie Brand; Sicherheitskonzept in die Eurocodes eingebettet (aus ETAG 001 Annex C).",EU-wide regulation,,0.85
rw_en_1992_4,GILT_IN_LAND,land_frankreich,comparative_only,https://fastenerandfixing.com/construction-fixings/design-of-fastenings-for-use-in-concrete-en-1992-4-publication-and-the-implication-for-anchor-manufacturers-and-consumers/,"EN 1992-4 (2017) harmonisiert die Bemessung von Befestigungen in Beton (Einlege- und nachtraegliche Duebel) unter statischen, Ermuedungs- und seismischen Einwirkungen sowie Brand; Sicherheitskonzept in die Eurocodes eingebettet (aus ETAG 001 Annex C).",EU-wide regulation,,0.85
rw_en_1992_4,GILT_IN_LAND,land_daenemark,comparative_only,https://fastenerandfixing.com/construction-fixings/design-of-fastenings-for-use-in-concrete-en-1992-4-publication-and-the-implication-for-anchor-manufacturers-and-consumers/,"EN 1992-4 (2017) harmonisiert die Bemessung von Befestigungen in Beton (Einlege- und nachtraegliche Duebel) unter statischen, Ermuedungs- und seismischen Einwirkungen sowie Brand; Sicherheitskonzept in die Eurocodes eingebettet (aus ETAG 001 Annex C).",EU-wide regulation,,0.85
rw_en_1992_4,GILT_IN_LAND,land_norwegen,comparative_only,https://fastenerandfixing.com/construction-fixings/design-of-fastenings-for-use-in-concrete-en-1992-4-publication-and-the-implication-for-anchor-manufacturers-and-consumers/,"EN 1992-4 (2017) harmonisiert die Bemessung von Befestigungen in Beton (Einlege- und nachtraegliche Duebel) unter statischen, Ermuedungs- und seismischen Einwirkungen sowie Brand; Sicherheitskonzept in die Eurocodes eingebettet (aus ETAG 001 Annex C).",EU-wide regulation,,0.85
nf_befestigungsnachweis,GESTUETZT_AUF_REGELWERK,rw_en_1992_4,rule_documented,https://fastenerandfixing.com/construction-fixings/design-of-fastenings-for-use-in-concrete-en-1992-4-publication-and-the-implication-for-anchor-manufacturers-and-consumers/,"EN 1992-4 (2017) harmonisiert die Bemessung von Befestigungen in Beton (Einlege- und nachtraegliche Duebel) unter statischen, Ermuedungs- und seismischen Einwirkungen sowie Brand; Sicherheitskonzept in die Eurocodes eingebettet (aus ETAG 001 Annex C).",Nachweis is required/backed by this rule,,0.85
rw_eu_taxonomy,GILT_IN_LAND,land_deutschland,rule_documented,https://finance.ec.europa.eu/system/files/2023-06/taxonomy-regulation-delegated-act-2022-environmental_en_0.pdf,Circular-economy TSC: at least 90% (by mass) reuse or recycling of non-hazardous C&D waste; DNSH requires >=70% diverted from landfill; design for adaptability and deconstruction; life-cycle GWP calculated and disclosed.,EU-wide regulation,,0.85
rw_eu_taxonomy,GILT_IN_LAND,land_oesterreich,comparative_only,https://finance.ec.europa.eu/system/files/2023-06/taxonomy-regulation-delegated-act-2022-environmental_en_0.pdf,Circular-economy TSC: at least 90% (by mass) reuse or recycling of non-hazardous C&D waste; DNSH requires >=70% diverted from landfill; design for adaptability and deconstruction; life-cycle GWP calculated and disclosed.,EU-wide regulation,,0.85
rw_eu_taxonomy,GILT_IN_LAND,land_belgien,comparative_only,https://finance.ec.europa.eu/system/files/2023-06/taxonomy-regulation-delegated-act-2022-environmental_en_0.pdf,Circular-economy TSC: at least 90% (by mass) reuse or recycling of non-hazardous C&D waste; DNSH requires >=70% diverted from landfill; design for adaptability and deconstruction; life-cycle GWP calculated and disclosed.,EU-wide regulation,,0.85
rw_eu_taxonomy,GILT_IN_LAND,land_niederlande,comparative_only,https://finance.ec.europa.eu/system/files/2023-06/taxonomy-regulation-delegated-act-2022-environmental_en_0.pdf,Circular-economy TSC: at least 90% (by mass) reuse or recycling of non-hazardous C&D waste; DNSH requires >=70% diverted from landfill; design for adaptability and deconstruction; life-cycle GWP calculated and disclosed.,EU-wide regulation,,0.85
rw_eu_taxonomy,GILT_IN_LAND,land_frankreich,comparative_only,https://finance.ec.europa.eu/system/files/2023-06/taxonomy-regulation-delegated-act-2022-environmental_en_0.pdf,Circular-economy TSC: at least 90% (by mass) reuse or recycling of non-hazardous C&D waste; DNSH requires >=70% diverted from landfill; design for adaptability and deconstruction; life-cycle GWP calculated and disclosed.,EU-wide regulation,,0.85
rw_eu_taxonomy,GILT_IN_LAND,land_daenemark,comparative_only,https://finance.ec.europa.eu/system/files/2023-06/taxonomy-regulation-delegated-act-2022-environmental_en_0.pdf,Circular-economy TSC: at least 90% (by mass) reuse or recycling of non-hazardous C&D waste; DNSH requires >=70% diverted from landfill; design for adaptability and deconstruction; life-cycle GWP calculated and disclosed.,EU-wide regulation,,0.85
rw_eu_taxonomy,GILT_IN_LAND,land_norwegen,comparative_only,https://finance.ec.europa.eu/system/files/2023-06/taxonomy-regulation-delegated-act-2022-environmental_en_0.pdf,Circular-economy TSC: at least 90% (by mass) reuse or recycling of non-hazardous C&D waste; DNSH requires >=70% diverted from landfill; design for adaptability and deconstruction; life-cycle GWP calculated and disclosed.,EU-wide regulation,,0.85
nf_oekobilanz_epd,GESTUETZT_AUF_REGELWERK,rw_eu_taxonomy,rule_documented,https://finance.ec.europa.eu/system/files/2023-06/taxonomy-regulation-delegated-act-2022-environmental_en_0.pdf,Circular-economy TSC: at least 90% (by mass) reuse or recycling of non-hazardous C&D waste; DNSH requires >=70% diverted from landfill; design for adaptability and deconstruction; life-cycle GWP calculated and disclosed.,Nachweis is required/backed by this rule,,0.85
rw_eu_levels,GILT_IN_LAND,land_deutschland,rule_documented,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",EU-wide regulation,,0.8
rw_eu_levels,GILT_IN_LAND,land_oesterreich,comparative_only,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",EU-wide regulation,,0.8
rw_eu_levels,GILT_IN_LAND,land_belgien,comparative_only,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",EU-wide regulation,,0.8
rw_eu_levels,GILT_IN_LAND,land_niederlande,comparative_only,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",EU-wide regulation,,0.8
rw_eu_levels,GILT_IN_LAND,land_frankreich,comparative_only,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",EU-wide regulation,,0.8
rw_eu_levels,GILT_IN_LAND,land_daenemark,comparative_only,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",EU-wide regulation,,0.8
rw_eu_levels,GILT_IN_LAND,land_norwegen,comparative_only,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",EU-wide regulation,,0.8
nf_oekobilanz_epd,GESTUETZT_AUF_REGELWERK,rw_eu_levels,rule_documented,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",Nachweis is required/backed by this rule,,0.8
nf_materialpass_ressourcenpass,GESTUETZT_AUF_REGELWERK,rw_eu_levels,rule_documented,https://susproc.jrc.ec.europa.eu/product-bureau/sites/default/files/2021-01/UM1_Introduction_to_Level(s)_v1.1_27pp.pdf,"Level(s): common EU framework of 16 core sustainability indicators across 6 macro-objectives; macro-objective 2 'resource efficiency and circular economy' covers material management, waste, extension of component life span and future reuse/recycling potential.",Nachweis is required/backed by this rule,,0.8
rw_espr_dpp,GILT_IN_LAND,land_deutschland,rule_documented,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",EU-wide regulation,,0.8
rw_espr_dpp,GILT_IN_LAND,land_oesterreich,comparative_only,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",EU-wide regulation,,0.8
rw_espr_dpp,GILT_IN_LAND,land_belgien,comparative_only,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",EU-wide regulation,,0.8
rw_espr_dpp,GILT_IN_LAND,land_niederlande,comparative_only,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",EU-wide regulation,,0.8
rw_espr_dpp,GILT_IN_LAND,land_frankreich,comparative_only,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",EU-wide regulation,,0.8
rw_espr_dpp,GILT_IN_LAND,land_daenemark,comparative_only,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",EU-wide regulation,,0.8
rw_espr_dpp,GILT_IN_LAND,land_norwegen,comparative_only,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",EU-wide regulation,,0.8
nf_materialpass_ressourcenpass,GESTUETZT_AUF_REGELWERK,rw_espr_dpp,rule_documented,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",Nachweis is required/backed by this rule,,0.8
nf_produktstatus_und_leistungserklaerung,GESTUETZT_AUF_REGELWERK,rw_espr_dpp,rule_documented,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",Nachweis is required/backed by this rule,,0.8
rf_bauproduktstatus_frage,ERFORDERT_NACHWEIS,nf_materialpass_ressourcenpass,rule_documented,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,"ESPR (in force 18.7.2024) introduces the mandatory Digital Product Passport (DPP): unique identifier with origin, material composition, environmental performance, repairability, compliance and end-of-life guidance; construction products a priority group.",question answered via rw_espr_dpp,,0.8
rw_lfu_schadstoff_arbeitshilfe,GILT_IN_LAND,land_deutschland,rule_documented,https://www.lfu.bayern.de/abfall/schadstoffratgeber_gebaeuderueckbau/arbeitshilfe/index.htm,"LfU-Arbeitshilfe 'Rueckbau schadstoffbelasteter Bausubstanz': Gebaeude werden vor Abbruch auf Schadstoffe erkundet; das Baujahr/die Baualtersklasse ist der zentrale Indikator (Asbest 1950-1995, alte Mineralwolle bis ~2000, PCB bis 1989 in Dichtmassen/Beschichtungen, PAK bis 1970er in Abdichtungen/Dachpappen); Materialdatenblaetter und Checklisten je Bauteil.",jurisdiction of the rule,,0.85
nf_schadstoffkataster_erkundung,GESTUETZT_AUF_REGELWERK,rw_lfu_schadstoff_arbeitshilfe,rule_documented,https://www.lfu.bayern.de/abfall/schadstoffratgeber_gebaeuderueckbau/arbeitshilfe/index.htm,"LfU-Arbeitshilfe 'Rueckbau schadstoffbelasteter Bausubstanz': Gebaeude werden vor Abbruch auf Schadstoffe erkundet; das Baujahr/die Baualtersklasse ist der zentrale Indikator (Asbest 1950-1995, alte Mineralwolle bis ~2000, PCB bis 1989 in Dichtmassen/Beschichtungen, PAK bis 1970er in Abdichtungen/Dachpappen); Materialdatenblaetter und Checklisten je Bauteil.",Nachweis is required/backed by this rule,,0.85
nf_asbest_check,GESTUETZT_AUF_REGELWERK,rw_lfu_schadstoff_arbeitshilfe,rule_documented,https://www.lfu.bayern.de/abfall/schadstoffratgeber_gebaeuderueckbau/arbeitshilfe/index.htm,"LfU-Arbeitshilfe 'Rueckbau schadstoffbelasteter Bausubstanz': Gebaeude werden vor Abbruch auf Schadstoffe erkundet; das Baujahr/die Baualtersklasse ist der zentrale Indikator (Asbest 1950-1995, alte Mineralwolle bis ~2000, PCB bis 1989 in Dichtmassen/Beschichtungen, PAK bis 1970er in Abdichtungen/Dachpappen); Materialdatenblaetter und Checklisten je Bauteil.",Nachweis is required/backed by this rule,,0.85
nf_schadstoffpruefung,GESTUETZT_AUF_REGELWERK,rw_lfu_schadstoff_arbeitshilfe,rule_documented,https://www.lfu.bayern.de/abfall/schadstoffratgeber_gebaeuderueckbau/arbeitshilfe/index.htm,"LfU-Arbeitshilfe 'Rueckbau schadstoffbelasteter Bausubstanz': Gebaeude werden vor Abbruch auf Schadstoffe erkundet; das Baujahr/die Baualtersklasse ist der zentrale Indikator (Asbest 1950-1995, alte Mineralwolle bis ~2000, PCB bis 1989 in Dichtmassen/Beschichtungen, PAK bis 1970er in Abdichtungen/Dachpappen); Materialdatenblaetter und Checklisten je Bauteil.",Nachweis is required/backed by this rule,,0.85
rf_rueckbau_und_bauteilernte_frage,ERFORDERT_NACHWEIS,nf_asbest_check,rule_documented,https://www.lfu.bayern.de/abfall/schadstoffratgeber_gebaeuderueckbau/arbeitshilfe/index.htm,"LfU-Arbeitshilfe 'Rueckbau schadstoffbelasteter Bausubstanz': Gebaeude werden vor Abbruch auf Schadstoffe erkundet; das Baujahr/die Baualtersklasse ist der zentrale Indikator (Asbest 1950-1995, alte Mineralwolle bis ~2000, PCB bis 1989 in Dichtmassen/Beschichtungen, PAK bis 1970er in Abdichtungen/Dachpappen); Materialdatenblaetter und Checklisten je Bauteil.",question answered via rw_lfu_schadstoff_arbeitshilfe,,0.85
rf_rueckbau_und_bauteilernte_frage,ERFORDERT_NACHWEIS,nf_schadstoffpruefung,rule_documented,https://www.lfu.bayern.de/abfall/schadstoffratgeber_gebaeuderueckbau/arbeitshilfe/index.htm,"LfU-Arbeitshilfe 'Rueckbau schadstoffbelasteter Bausubstanz': Gebaeude werden vor Abbruch auf Schadstoffe erkundet; das Baujahr/die Baualtersklasse ist der zentrale Indikator (Asbest 1950-1995, alte Mineralwolle bis ~2000, PCB bis 1989 in Dichtmassen/Beschichtungen, PAK bis 1970er in Abdichtungen/Dachpappen); Materialdatenblaetter und Checklisten je Bauteil.",question answered via rw_lfu_schadstoff_arbeitshilfe,,0.85
rw_strlschg_radon,GILT_IN_LAND,land_deutschland,rule_documented,https://www.bfs.de/DE/themen/ion/umwelt/radon/regelungen/referenzwert.html,Strahlenschutzgesetz: Radon-Referenzwert 300 Bq/m3 im Jahresmittel fuer Aufenthaltsraeume (§124) und Arbeitsplaetze (§126); bei Ueberschreitung am Arbeitsplatz sind unverzueglich Massnahmen zur Reduzierung einzuleiten.,jurisdiction of the rule,,0.85
nf_radonmessung,GESTUETZT_AUF_REGELWERK,rw_strlschg_radon,rule_documented,https://www.bfs.de/DE/themen/ion/umwelt/radon/regelungen/referenzwert.html,Strahlenschutzgesetz: Radon-Referenzwert 300 Bq/m3 im Jahresmittel fuer Aufenthaltsraeume (§124) und Arbeitsplaetze (§126); bei Ueberschreitung am Arbeitsplatz sind unverzueglich Massnahmen zur Reduzierung einzuleiten.,Nachweis is required/backed by this rule,,0.85
nf_schadstoffpruefung,GESTUETZT_AUF_REGELWERK,rw_strlschg_radon,rule_documented,https://www.bfs.de/DE/themen/ion/umwelt/radon/regelungen/referenzwert.html,Strahlenschutzgesetz: Radon-Referenzwert 300 Bq/m3 im Jahresmittel fuer Aufenthaltsraeume (§124) und Arbeitsplaetze (§126); bei Ueberschreitung am Arbeitsplatz sind unverzueglich Massnahmen zur Reduzierung einzuleiten.,Nachweis is required/backed by this rule,,0.85
rf_schadstoff_frage,ERFORDERT_NACHWEIS,nf_radonmessung,rule_documented,https://www.bfs.de/DE/themen/ion/umwelt/radon/regelungen/referenzwert.html,Strahlenschutzgesetz: Radon-Referenzwert 300 Bq/m3 im Jahresmittel fuer Aufenthaltsraeume (§124) und Arbeitsplaetze (§126); bei Ueberschreitung am Arbeitsplatz sind unverzueglich Massnahmen zur Reduzierung einzuleiten.,question answered via rw_strlschg_radon,,0.85
rw_fib_precast_reuse,GILT_IN_LAND,land_deutschland,rule_documented,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",EU-wide regulation,,0.7
rw_fib_precast_reuse,GILT_IN_LAND,land_oesterreich,comparative_only,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",EU-wide regulation,,0.7
rw_fib_precast_reuse,GILT_IN_LAND,land_belgien,comparative_only,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",EU-wide regulation,,0.7
rw_fib_precast_reuse,GILT_IN_LAND,land_niederlande,comparative_only,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",EU-wide regulation,,0.7
rw_fib_precast_reuse,GILT_IN_LAND,land_frankreich,comparative_only,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",EU-wide regulation,,0.7
rw_fib_precast_reuse,GILT_IN_LAND,land_daenemark,comparative_only,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",EU-wide regulation,,0.7
rw_fib_precast_reuse,GILT_IN_LAND,land_norwegen,comparative_only,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",EU-wide regulation,,0.7
nf_standsicherheitsnachweis,GESTUETZT_AUF_REGELWERK,rw_fib_precast_reuse,rule_documented,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",Nachweis is required/backed by this rule,,0.7
nf_materialpruefung,GESTUETZT_AUF_REGELWERK,rw_fib_precast_reuse,rule_documented,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",Nachweis is required/backed by this rule,,0.7
rw_fib_precast_reuse,BETRIFFT_MATERIAL,mat_beton,rule_documented,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",rule governs/assesses this material for reuse,,0.7
rw_fib_precast_reuse,BETRIFFT_MATERIAL,mat_stahlbeton,rule_documented,https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html,"fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.",rule governs/assesses this material for reuse,,0.7
rw_iso_20887,GILT_IN_LAND,land_deutschland,rule_documented,https://www.iso.org/standard/69370.html,"ISO 20887:2020 provides principles, requirements and guidance for Design for Disassembly (DfD) and Adaptability (DfA): easy access to components, avoiding unnecessary treatments/finishes, simplifying and standardizing the design, to enable safe disassembly and material recovery/reuse.",EU-wide regulation,,0.8
rw_iso_20887,GILT_IN_LAND,land_oesterreich,comparative_only,https://www.iso.org/standard/69370.html,"ISO 20887:2020 provides principles, requirements and guidance for Design for Disassembly (DfD) and Adaptability (DfA): easy access to components, avoiding unnecessary treatments/finishes, simplifying and standardizing the design, to enable safe disassembly and material recovery/reuse.",EU-wide regulation,,0.8
