anchor_id,rel_type,target_id,target_label,evidence_url,evidence_quote,line_ref,evidence_basis,final_decision,source_note,pass8_action,evidence_tier,finalest_decision,promoted_to_strict_in_finalest
insert_marketplace,HAT_BAUTEILTYP,bt_fenster,fenster,https://marktplaats.insert.nl/materialen/kozijnen-ramen-en-deuren,"Category page says it has reusable frames, windows and doors from all over the Netherlands.",,direct_category_text,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""NOT STATED IN SOURCE""; raw component=""frames / windows / doors""; status=DIRECT_CATEGORY; source_kind=marketplace_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
insert_marketplace,HAT_BAUTEILTYP,bt_tuer,tuer,https://marktplaats.insert.nl/materialen/kozijnen-ramen-en-deuren,"Category page says it has reusable frames, windows and doors from all over the Netherlands.",,direct_category_text,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""NOT STATED IN SOURCE""; raw component=""frames / windows / doors""; status=DIRECT_CATEGORY; source_kind=marketplace_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
insert_marketplace,HAT_BAUTEILTYP,bt_tuer,tuer,https://www.insert.nl/producten/insert-marktplaats/,"Insert page says users can place “gebruikte bouwmaterialen, materialen uit de buitenruimte of groenvoorziening” on Insert Marktplaats.",,actor_scope_text,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""mixed; not product-specific""; raw component=""used building materials, outdoor-space materials, greenery/landscaping material""; status=ACTOR_SCOPE_DIRECT; source_kind=actor_product_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_index,NUTZT_MATERIAL,mat_ziegel,ziegel,https://material-index.exchange/,"Homepage says reclaimed, refurbished & excess construction materials; category pages include Doors & Partitions, Bricks & Stone, Structure.",,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""reclaimed/refurbished/excess materials""; raw component=""Doors & Partitions; Bricks & Stone; Structure etc.""; status=nan; source_kind=official_homepage_and_category",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_index,NUTZT_MATERIAL,mat_ziegel,ziegel,https://material-index.exchange/categories/doors-partitions-and-ironmongery,Category pages say browse Doors & Partitions products on Material Index; Bricks & Stone page is public.,,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""not item-specific""; raw component=""Doors & Partitions; Bricks & Stone; Structure""; status=nan; source_kind=category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,ACTOR_CLASSIFICATION,aggregator_not_direct_inventory,Aggregator / portal; no direct stock claim from actor page,https://www.materialreuseportal.com/About,About page says it “brings together construction materials from multiple marketplaces” and integrates data from multiple sources.,"web lines 33, 41-43",ACTOR_ABOUT_PAGE,CLASSIFICATION_ONLY_NOT_MATERIAL_BT_IMPORT,"Explains why direct Material/Bauteiltyp rows require product/listing URLs, not only the portal about page.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_boden,boden,https://www.materialreuseportal.com/Products/42c31410-6a59-ee11-9937-6045bdd0c763,"Product page result says “Reclaimed Single Roman Roof Tiles” with approximately 1,000 available.",,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""NOT STATED IN SOURCE""; raw component=""roof tiles""; status=PARTIAL_BAUTEILTYP_ONLY; source_kind=product_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_decke,decke,https://materialreuseportal.com/Faq,"FAQ lists top-level Material Reuse Portal categories including general building products, structure, doors/windows/hatches, roofs/ceilings/soffits, HVAC, plumbing and more.",,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""not material-specific unless listing item says it""; raw component=""General building products; Structure; Doors, windows and hatches; Roofs; Plumbing; HVAC etc.""; status=nan; source_kind=official_faq_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_fenster,fenster,https://materialreuseportal.com/Faq,"FAQ lists top-level Material Reuse Portal categories including general building products, structure, doors/windows/hatches, roofs/ceilings/soffits, HVAC, plumbing and more.",,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""not material-specific unless listing item says it""; raw component=""General building products; Structure; Doors, windows and hatches; Roofs; Plumbing; HVAC etc.""; status=nan; source_kind=official_faq_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_fenster,fenster,https://materialreuseportal.com/Products/Search?location=Hampton,"Search result snippet includes examples such as 3-Ribbed Glass Glass Blocks and industrial/commercial windows, but also reports no products found in opened page; treat as weak/transient.",,weak_transient_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""Glass blocks/windows inferred from result title""; raw component=""Doors; glass blocks; industrial/commercial windows""; status=nan; source_kind=search_result_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_technik,technik,https://materialreuseportal.com/Faq,"FAQ lists top-level Material Reuse Portal categories including general building products, structure, doors/windows/hatches, roofs/ceilings/soffits, HVAC, plumbing and more.",,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""not material-specific unless listing item says it""; raw component=""General building products; Structure; Doors, windows and hatches; Roofs; Plumbing; HVAC etc.""; status=nan; source_kind=official_faq_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_treppe,treppe,https://www.materialreuseportal.com/Products/a2a05c54-9a4b-f111-8fcb-7ced8d3b1305,Product page result says the industrial staircase is “made of steel” and is a durable structure for industrial use.,,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""steel""; raw component=""industrial staircase""; status=DIRECT_EXPLICIT; source_kind=product_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_tuer,tuer,https://materialreuseportal.com/,Home states the portal brings together data on available materials from multiple sources and has integrated with marketplaces.,,direct_actor_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""multiple providers, no own stock""; raw component=""aggregator / search portal""; status=nan; source_kind=official_homepage",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_tuer,tuer,https://materialreuseportal.com/,"Homepage says the portal brings together data on available materials from multiple sources and has integrated with marketplaces; classify as aggregator/search portal, not own-stock shop.",search result excerpt,direct_actor_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""multiple sources / marketplaces""; raw component=""aggregated searchable material reuse listings""; status=DIRECT_ACTOR_SCOPE; source_kind=official_homepage",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_tuer,tuer,https://materialreuseportal.com/Faq,"FAQ lists top-level Material Reuse Portal categories including general building products, structure, doors/windows/hatches, roofs/ceilings/soffits, HVAC, plumbing and more.",,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""not material-specific unless listing item says it""; raw component=""General building products; Structure; Doors, windows and hatches; Roofs; Plumbing; HVAC etc.""; status=nan; source_kind=official_faq_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_tuer,tuer,https://materialreuseportal.com/Products/Search?location=Hampton,"Search result snippet includes examples such as 3-Ribbed Glass Glass Blocks and industrial/commercial windows, but also reports no products found in opened page; treat as weak/transient.",,weak_transient_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""Glass blocks/windows inferred from result title""; raw component=""Doors; glass blocks; industrial/commercial windows""; status=nan; source_kind=search_result_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,HAT_BAUTEILTYP,bt_wand,wand,https://materialreuseportal.com/Products/Search?location=Hampton,"Search result snippet includes examples such as 3-Ribbed Glass Glass Blocks and industrial/commercial windows, but also reports no products found in opened page; treat as weak/transient.",,weak_transient_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""Glass blocks/windows inferred from result title""; raw component=""Doors; glass blocks; industrial/commercial windows""; status=nan; source_kind=search_result_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,NUTZT_MATERIAL,mat_glas,glas,https://materialreuseportal.com/Products/Search?location=Hampton,"Search result snippet includes examples such as 3-Ribbed Glass Glass Blocks and industrial/commercial windows, but also reports no products found in opened page; treat as weak/transient.",,weak_transient_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Glass blocks/windows inferred from result title""; raw component=""Doors; glass blocks; industrial/commercial windows""; status=nan; source_kind=search_result_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,NUTZT_MATERIAL,mat_holz,holz,https://materialreuseportal.com/Products/Search?location=Clifton,Product search result includes “Building Timber C16”.,,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""timber""; raw component=""building timber C16""; status=DIRECT_EXPLICIT; source_kind=aggregated_search_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
material_reuse_portal,NUTZT_MATERIAL,mat_stahl,stahl,https://www.materialreuseportal.com/Products/a2a05c54-9a4b-f111-8fcb-7ced8d3b1305,Product page result says the industrial staircase is “made of steel” and is a durable structure for industrial use.,,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""steel""; raw component=""industrial staircase""; status=DIRECT_EXPLICIT; source_kind=product_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_boden,Boden,https://ateliercirculer.be/catalogus/hout/plaatmaterialen/mdf/,Vloerbekleding,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Direct first-party category evidence; use exact category wording in notes.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_boden,boden,https://bouwkroniek.be/materiaal/circulariteit-als-businessmodel-materialenbank-leuven-bewijst-dat-het-kan-52498,"Article lists examples: floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors and windows, gates.",,historical_current_context,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""mixed; ceramic stone and solid wooden floors explicit; others not material-specific""; raw component=""floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors, windows, gates""; status=DIRECT_CATEGORY; source_kind=news_article",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_boden,boden,https://opalis.eu/nl/handelaars/materialenbank-leuven,"Opalis lists categories for Materialenbank Leuven including Stenen platen/vloeren, Structureel staal/Stalen liggers, Isolatiemateriaal, Ramen, Deuren, Houtachtige plaatmaterialen, Keramische tegels, Cementtegels, Massief houten vloeren, Radiatoren, Sanitair/Wastafels.",,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""stone, steel, insulation, wood-based sheet material, ceramic tile, cement tile, solid wood, mixed/unknown for windows/doors/radiators/sanitary""; raw component=""stone slabs/floors, steel beams, insulation, windows, doors, wood-based sheet materials, ceramic/cement tiles, solid wood floors, radiators, sanitary basins""; status=DIRECT_CATEGORY; source_kind=directory_profile",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_daemmung,Dämmung,https://ateliercirculer.be/catalogus/,Isolatie & akoestiek,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Direct first-party category evidence; use exact category wording in notes.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_daemmung,daemmung,https://bouwkroniek.be/materiaal/circulariteit-als-businessmodel-materialenbank-leuven-bewijst-dat-het-kan-52498,"Article lists examples: floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors and windows, gates.",,historical_current_context,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""mixed; ceramic stone and solid wooden floors explicit; others not material-specific""; raw component=""floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors, windows, gates""; status=DIRECT_CATEGORY; source_kind=news_article",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_daemmung,daemmung,https://opalis.eu/nl/handelaars/materialenbank-leuven,"Opalis lists categories for Materialenbank Leuven including Stenen platen/vloeren, Structureel staal/Stalen liggers, Isolatiemateriaal, Ramen, Deuren, Houtachtige plaatmaterialen, Keramische tegels, Cementtegels, Massief houten vloeren, Radiatoren, Sanitair/Wastafels.",,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""stone, steel, insulation, wood-based sheet material, ceramic tile, cement tile, solid wood, mixed/unknown for windows/doors/radiators/sanitary""; raw component=""stone slabs/floors, steel beams, insulation, windows, doors, wood-based sheet materials, ceramic/cement tiles, solid wood floors, radiators, sanitary basins""; status=DIRECT_CATEGORY; source_kind=directory_profile",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_daemmung,daemmung,https://pers.leuven.be/leuvense-materialenbank-recupereerde-vorig-jaar-40-ton-bouwafval,"Leuven press release says 2021 recovered materials included 15 m³ insulation, 6.7 t stone mainly natural stone, 6 km beam wood, +/- 900 m² sheet material/planks, rubber/plastic items, about 15 windows and 20 doors, and about 50 sanitary appliances such as basins and WCs.",,historical_inventory_summary,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""insulation; natural stone; wood; plate/plank material; rubber/plastic; mixed/not stated for windows/doors/sanitary""; raw component=""insulation, natural stone, beam wood, panels/planks, rubber/plastic, windows, doors, sanitary fixtures""; status=DIRECT_HISTORICAL_SUMMARY; source_kind=municipal_press_release",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_fassade,Fassade,https://ateliercirculer.be/catalogus/hout/plaatmaterialen/mdf/,Terras & Gevelbekleding,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Direct first-party category evidence; use exact category wording in notes.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_fenster,Fenster,https://ateliercirculer.be/catalogus/,Ramen & Deuren,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Direct first-party category evidence; use exact category wording in notes.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_fenster,fenster,https://ateliercirculer.be/materialenbank/,Atelier Circuler page says Materialenbank Leuven works for the reuse of building materials and shows categories including “Ramen & Deuren”.,,actor_scope_text,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""mixed building materials""; raw component=""reused building materials; windows and doors category""; status=ACTOR_SCOPE_DIRECT; source_kind=actor_about_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_fenster,fenster,https://bouwkroniek.be/materiaal/circulariteit-als-businessmodel-materialenbank-leuven-bewijst-dat-het-kan-52498,"Article lists examples: floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors and windows, gates.",,historical_current_context,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""mixed; ceramic stone and solid wooden floors explicit; others not material-specific""; raw component=""floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors, windows, gates""; status=DIRECT_CATEGORY; source_kind=news_article",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_fenster,fenster,https://opalis.eu/nl/handelaars/materialenbank-leuven,"Opalis lists categories for Materialenbank Leuven including Stenen platen/vloeren, Structureel staal/Stalen liggers, Isolatiemateriaal, Ramen, Deuren, Houtachtige plaatmaterialen, Keramische tegels, Cementtegels, Massief houten vloeren, Radiatoren, Sanitair/Wastafels.",,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""stone, steel, insulation, wood-based sheet material, ceramic tile, cement tile, solid wood, mixed/unknown for windows/doors/radiators/sanitary""; raw component=""stone slabs/floors, steel beams, insulation, windows, doors, wood-based sheet materials, ceramic/cement tiles, solid wood floors, radiators, sanitary basins""; status=DIRECT_CATEGORY; source_kind=directory_profile",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_fenster,fenster,https://pers.leuven.be/leuvense-materialenbank-recupereerde-vorig-jaar-40-ton-bouwafval,"Leuven press release says 2021 recovered materials included 15 m³ insulation, 6.7 t stone mainly natural stone, 6 km beam wood, +/- 900 m² sheet material/planks, rubber/plastic items, about 15 windows and 20 doors, and about 50 sanitary appliances such as basins and WCs.",,historical_inventory_summary,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""insulation; natural stone; wood; plate/plank material; rubber/plastic; mixed/not stated for windows/doors/sanitary""; raw component=""insulation, natural stone, beam wood, panels/planks, rubber/plastic, windows, doors, sanitary fixtures""; status=DIRECT_HISTORICAL_SUMMARY; source_kind=municipal_press_release",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_technik,Technik,https://ateliercirculer.be/catalogus/,Verwarming & Sanitair; Elektriciteit & Verlichting,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Direct first-party category evidence; use exact category wording in notes.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_technik,technik,https://bouwkroniek.be/materiaal/circulariteit-als-businessmodel-materialenbank-leuven-bewijst-dat-het-kan-52498,"Article lists examples: floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors and windows, gates.",,historical_current_context,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""mixed; ceramic stone and solid wooden floors explicit; others not material-specific""; raw component=""floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors, windows, gates""; status=DIRECT_CATEGORY; source_kind=news_article",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_technik,technik,https://opalis.eu/nl/handelaars/materialenbank-leuven,"Opalis lists categories for Materialenbank Leuven including Stenen platen/vloeren, Structureel staal/Stalen liggers, Isolatiemateriaal, Ramen, Deuren, Houtachtige plaatmaterialen, Keramische tegels, Cementtegels, Massief houten vloeren, Radiatoren, Sanitair/Wastafels.",,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""stone, steel, insulation, wood-based sheet material, ceramic tile, cement tile, solid wood, mixed/unknown for windows/doors/radiators/sanitary""; raw component=""stone slabs/floors, steel beams, insulation, windows, doors, wood-based sheet materials, ceramic/cement tiles, solid wood floors, radiators, sanitary basins""; status=DIRECT_CATEGORY; source_kind=directory_profile",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_technik,technik,https://pers.leuven.be/leuvense-materialenbank-recupereerde-vorig-jaar-40-ton-bouwafval,"Leuven press release says 2021 recovered materials included 15 m³ insulation, 6.7 t stone mainly natural stone, 6 km beam wood, +/- 900 m² sheet material/planks, rubber/plastic items, about 15 windows and 20 doors, and about 50 sanitary appliances such as basins and WCs.",,historical_inventory_summary,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""insulation; natural stone; wood; plate/plank material; rubber/plastic; mixed/not stated for windows/doors/sanitary""; raw component=""insulation, natural stone, beam wood, panels/planks, rubber/plastic, windows, doors, sanitary fixtures""; status=DIRECT_HISTORICAL_SUMMARY; source_kind=municipal_press_release",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_traeger,Träger,https://ateliercirculer.be/catalogus/hout/plaatmaterialen/mdf/,Hout subcategory includes “Constructie”.,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Potential structural timber, but not explicit beam/joist/träger; keep manual review.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_traeger,traeger,https://opalis.eu/nl/handelaars/materialenbank-leuven,"Opalis lists categories for Materialenbank Leuven including Stenen platen/vloeren, Structureel staal/Stalen liggers, Isolatiemateriaal, Ramen, Deuren, Houtachtige plaatmaterialen, Keramische tegels, Cementtegels, Massief houten vloeren, Radiatoren, Sanitair/Wastafels.",,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""stone, steel, insulation, wood-based sheet material, ceramic tile, cement tile, solid wood, mixed/unknown for windows/doors/radiators/sanitary""; raw component=""stone slabs/floors, steel beams, insulation, windows, doors, wood-based sheet materials, ceramic/cement tiles, solid wood floors, radiators, sanitary basins""; status=DIRECT_CATEGORY; source_kind=directory_profile",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_traeger,traeger,https://pers.leuven.be/leuvense-materialenbank-recupereerde-vorig-jaar-40-ton-bouwafval,"Leuven press release says 2021 recovered materials included 15 m³ insulation, 6.7 t stone mainly natural stone, 6 km beam wood, +/- 900 m² sheet material/planks, rubber/plastic items, about 15 windows and 20 doors, and about 50 sanitary appliances such as basins and WCs.",,historical_inventory_summary,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""insulation; natural stone; wood; plate/plank material; rubber/plastic; mixed/not stated for windows/doors/sanitary""; raw component=""insulation, natural stone, beam wood, panels/planks, rubber/plastic, windows, doors, sanitary fixtures""; status=DIRECT_HISTORICAL_SUMMARY; source_kind=municipal_press_release",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_tuer,Tür,https://ateliercirculer.be/catalogus/,Ramen & Deuren,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Direct first-party category evidence; use exact category wording in notes.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_tuer,tuer,https://ateliercirculer.be/materialenbank/,Atelier Circuler page says Materialenbank Leuven works for the reuse of building materials and shows categories including “Ramen & Deuren”.,,actor_scope_text,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""mixed building materials""; raw component=""reused building materials; windows and doors category""; status=ACTOR_SCOPE_DIRECT; source_kind=actor_about_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
materialenbank_leuven_atelier_circuler,HAT_BAUTEILTYP,bt_tuer,tuer,https://bouwkroniek.be/materiaal/circulariteit-als-businessmodel-materialenbank-leuven-bewijst-dat-het-kan-52498,"Article lists examples: floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors and windows, gates.",,historical_current_context,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""mixed; ceramic stone and solid wooden floors explicit; others not material-specific""; raw component=""floor covering, insulation, sanitary, radiators, ceramic stone, solid wooden floors, stone fractions, slates, doors, windows, gates""; status=DIRECT_CATEGORY; source_kind=news_article",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
