claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
w3_06-0143,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153089729885896954,bg_lehm_mehrere_btc_ziegel_mur_trombe_resilience,bw_bellastock_ville_des_terres_l_ile_saint_denis_lager,AUS_SPENDER,Bauteilgruppe bg_lehm_mehrere_btc_ziegel_mur_trombe_resilience AUS_SPENDER bw_bellastock_ville_des_terres_l_ile_saint_denis_lager,logic,materialdepot donor,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,unsourced depot donor; [IER-C5] tried 0 URLs; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153089729885896954,rel
w3_06-0144,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153089729885897194,bg_keramik_mehrere_verbiest_karreveld_dach_terrasse,bw_verbiest_lagerhaus_zu_haus_und_atelier,AUS_SPENDER,Bauteilgruppe bg_keramik_mehrere_verbiest_karreveld_dach_terrasse AUS_SPENDER bw_verbiest_lagerhaus_zu_haus_und_atelier,logic,materialdepot donor,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,unsourced depot donor; [IER-C5] tried 0 URLs; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153089729885897194,rel
w3_06-0145,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155282156071687317,software_bim,tool_bim_bauteilkatalog,NUTZT_SOFTWARE,software_bim -NUTZT_SOFTWARE-> tool_bim_bauteilkatalog,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155282156071687317,rel
w3_06-0146,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155284355094942674,prog_recreate_local,prog_recreate,TEIL_VON_PROGRAMM,prog_recreate_local -TEIL_VON_PROGRAMM-> prog_recreate,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155284355094942674,rel
w3_06-0147,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199694,georg_hubmann,tu_berlin,VERBUNDEN_MIT_AKTEUR,georg_hubmann -VERBUNDEN_MIT_AKTEUR-> tu_berlin,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199694,rel
w3_06-0148,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199826,cirkla,urban_bricolage,VERBUNDEN_MIT_AKTEUR,cirkla -VERBUNDEN_MIT_AKTEUR-> urban_bricolage,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199826,rel
w3_06-0149,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199874,thomas_rau,madaster,VERBUNDEN_MIT_AKTEUR,thomas_rau -VERBUNDEN_MIT_AKTEUR-> madaster,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199874,rel
w3_06-0150,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884877,catherine_de_wolf,eth_zuerich,VERBUNDEN_MIT_AKTEUR,catherine_de_wolf -VERBUNDEN_MIT_AKTEUR-> eth_zuerich,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884877,rel
w3_06-0151,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884931,Rotor,opalis,VERBUNDEN_MIT_AKTEUR,Rotor -VERBUNDEN_MIT_AKTEUR-> opalis,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884931,rel
w3_06-0152,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885074,cirkla,pascal_flammer_architekten,VERBUNDEN_MIT_AKTEUR,cirkla -VERBUNDEN_MIT_AKTEUR-> pascal_flammer_architekten,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885074,rel
w3_06-0153,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570179,Rotor,maarten_gielen,VERBUNDEN_MIT_AKTEUR,Rotor -VERBUNDEN_MIT_AKTEUR-> maarten_gielen,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570179,rel
w3_06-0154,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255454,maarten_gielen,opalis,VERBUNDEN_MIT_AKTEUR,maarten_gielen -VERBUNDEN_MIT_AKTEUR-> opalis,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255454,rel
w3_06-0155,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166545553186625923,Rotor,lionel_devlieger,VERBUNDEN_MIT_AKTEUR,Rotor -VERBUNDEN_MIT_AKTEUR-> lionel_devlieger,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166545553186625923,rel
w3_06-0156,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168797353000311171,Rotor,tristan_boniver,VERBUNDEN_MIT_AKTEUR,Rotor -VERBUNDEN_MIT_AKTEUR-> tristan_boniver,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168797353000311171,rel
w3_06-0157,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837451,gardiner_and_theobald,bg_stahl_mehrere_55gss_external_core,BETEILIGT_AN,Akteur gardiner_and_theobald beteiligt an Bauteilgruppe bg_stahl_mehrere_55gss_external_core (ck=None),logic,none,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,[IER-C5] tried 0 URLs/search; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837451,rel
w3_06-0158,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837462,ellis_and_moore,bg_stahl_mehrere_bedzed_structural,BETEILIGT_AN,Akteur ellis_and_moore beteiligt an Bauteilgruppe bg_stahl_mehrere_bedzed_structural (ck=None),logic,none,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,[IER-C5] tried 0 URLs/search; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837462,rel
w3_06-0159,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338744857,materiuum,ressourcerie_lausanne_materiuum_ruul,VERBUNDEN_MIT_AKTEUR,materiuum -VERBUNDEN_MIT_AKTEUR-> ressourcerie_lausanne_materiuum_ruul,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338744857,rel
w3_06-0160,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338777621,materiuum,materiuum_geneve_ressourcerie,VERBUNDEN_MIT_AKTEUR,materiuum -VERBUNDEN_MIT_AKTEUR-> materiuum_geneve_ressourcerie,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338777621,rel
w3_06-0161,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522699,cantillon,bg_stahl_mehrere_55gss_external_core,BETEILIGT_AN,Akteur cantillon beteiligt an Bauteilgruppe bg_stahl_mehrere_55gss_external_core (ck=None),logic,none,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,[IER-C5] tried 0 URLs/search; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522699,rel
w3_06-0162,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522710,bioregional,bg_stahl_mehrere_bedzed_structural,BETEILIGT_AN,Akteur bioregional beteiligt an Bauteilgruppe bg_stahl_mehrere_bedzed_structural (ck=None),logic,none,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,[IER-C5] tried 0 URLs/search; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522710,rel
w3_06-0163,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922133782338207947,cleveland_steel_tubes,bg_stahl_mehrere_55gss_external_core,BETEILIGT_AN,Akteur cleveland_steel_tubes beteiligt an Bauteilgruppe bg_stahl_mehrere_55gss_external_core (ck=None),logic,none,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,[IER-C5] tried 0 URLs/search; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922133782338207947,rel
w3_06-0164,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924385582151893195,akt_ii,bg_stahl_mehrere_55gss_external_core,BETEILIGT_AN,Akteur akt_ii beteiligt an Bauteilgruppe bg_stahl_mehrere_55gss_external_core (ck=None),logic,none,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924385582151893195,rel
w3_06-0165,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924397676779833366,gruner_ag,gruner_reuse_platform,VERBUNDEN_MIT_AKTEUR,gruner_ag -VERBUNDEN_MIT_AKTEUR-> gruner_reuse_platform,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924397676779833366,rel
