claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
A06B-rel-0121,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514475,materialnomaden,harvestmap,VERBUNDEN_MIT_AKTEUR,actor-network link materialnomaden -> harvestmap (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0122,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570219,materialnomaden,peter_kneidinger,VERBUNDEN_MIT_AKTEUR,actor-network link materialnomaden -> peter_kneidinger (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0123,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514245,matthew_crabbe,Natural_Building_Lab,VERBUNDEN_MIT_AKTEUR,actor-network link matthew_crabbe -> Natural_Building_Lab (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0124,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199493,matthew_crabbe,nbl_studio,VERBUNDEN_MIT_AKTEUR,actor-network link matthew_crabbe -> nbl_studio (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0125,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514441,matthias_kohler,gramazio_kohler_research,VERBUNDEN_MIT_AKTEUR,actor-network link matthias_kohler -> gramazio_kohler_research (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of gramazio_kohler_research->matthias_kohler; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0126,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199792,matthias_neitsch,re_use_austria,VERBUNDEN_MIT_AKTEUR,actor-network link matthias_neitsch -> re_use_austria (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with re_use_austria->matthias_neitsch (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0127,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514252,maximilian_stemmler,hft_stuttgart,VERBUNDEN_MIT_AKTEUR,actor-network link maximilian_stemmler -> hft_stuttgart (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0128,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199500,maximilian_stemmler,klingelhoefer_kroetsch,VERBUNDEN_MIT_AKTEUR,actor-network link maximilian_stemmler -> klingelhoefer_kroetsch (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0129,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514347,michael_polisano,plp_architecture,VERBUNDEN_MIT_AKTEUR,actor-network link michael_polisano -> plp_architecture (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with plp_architecture->michael_polisano (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0130,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199730,mobius_reemploi,noe_basch,VERBUNDEN_MIT_AKTEUR,actor-network link mobius_reemploi -> noe_basch (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0131,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199729,new_horizon,michel_baars,VERBUNDEN_MIT_AKTEUR,actor-network link new_horizon -> michel_baars (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0132,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514350,nicola_delon,encore_heureux,VERBUNDEN_MIT_AKTEUR,actor-network link nicola_delon -> encore_heureux (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of encore_heureux->nicola_delon; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0133,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199652,nicole_daehn,gruner_ag,VERBUNDEN_MIT_AKTEUR,actor-network link nicole_daehn -> gruner_ag (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of gruner_ag->nicole_daehn; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0134,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514183,nils_nolting,CITYFOERSTER,VERBUNDEN_MIT_AKTEUR,actor-network link nils_nolting -> CITYFOERSTER (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0135,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514256,nina_pawlicki,Natural_Building_Lab,VERBUNDEN_MIT_AKTEUR,actor-network link nina_pawlicki -> Natural_Building_Lab (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0136,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885072,nomol,felix_dillmann,VERBUNDEN_MIT_AKTEUR,actor-network link nomol -> felix_dillmann (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of felix_dillmann->nomol; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0137,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199824,nomol,re_win,VERBUNDEN_MIT_AKTEUR,actor-network link nomol -> re_win (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with re_win->nomol (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0138,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514212,norbert_foehn,bischof_foehn_architektur,VERBUNDEN_MIT_AKTEUR,actor-network link norbert_foehn -> bischof_foehn_architektur (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0139,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884976,oekologie_institut,markus_meissner,VERBUNDEN_MIT_AKTEUR,actor-network link oekologie_institut -> markus_meissner (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of markus_meissner->oekologie_institut; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0140,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514548,orianne_scourzic,cancan_architecture,VERBUNDEN_MIT_AKTEUR,actor-network link orianne_scourzic -> cancan_architecture (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of cancan_architecture->orianne_scourzic; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0141,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199542,overtreders_w,hester_van_dijk,VERBUNDEN_MIT_AKTEUR,actor-network link overtreders_w -> hester_van_dijk (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of hester_van_dijk->overtreders_w; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0142,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884790,overtreders_w,reinder_bakker,VERBUNDEN_MIT_AKTEUR,actor-network link overtreders_w -> reinder_bakker (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with reinder_bakker->overtreders_w (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0143,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514609,pablo_garrido_arnaiz,parabase,VERBUNDEN_MIT_AKTEUR,actor-network link pablo_garrido_arnaiz -> parabase (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with parabase->pablo_garrido_arnaiz (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0144,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199827,parabase,carla_ferrando_costansa,VERBUNDEN_MIT_AKTEUR,actor-network link parabase -> carla_ferrando_costansa (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of carla_ferrando_costansa->parabase; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0145,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885075,parabase,pablo_garrido_arnaiz,VERBUNDEN_MIT_AKTEUR,actor-network link parabase -> pablo_garrido_arnaiz (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of pablo_garrido_arnaiz->parabase; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0146,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514633,pascal_flammer,pascal_flammer_architekten,VERBUNDEN_MIT_AKTEUR,actor-network link pascal_flammer -> pascal_flammer_architekten (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with pascal_flammer_architekten->pascal_flammer (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0147,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199870,pascal_flammer_architekten,pascal_flammer,VERBUNDEN_MIT_AKTEUR,actor-network link pascal_flammer_architekten -> pascal_flammer (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of pascal_flammer->pascal_flammer_architekten; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0148,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884868,patrick_teuffel,recreate_project,VERBUNDEN_MIT_AKTEUR,actor-network link patrick_teuffel -> recreate_project (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with recreate_project->patrick_teuffel (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0149,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199799,peter_kneidinger,harvestmap,VERBUNDEN_MIT_AKTEUR,actor-network link peter_kneidinger -> harvestmap (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of harvestmap->peter_kneidinger; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0150,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514319,peter_van_assche,bureau_sla,VERBUNDEN_MIT_AKTEUR,actor-network link peter_van_assche -> bureau_sla (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of bureau_sla->peter_van_assche; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0151,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514353,petra_jablonicka,urselmann_interior,VERBUNDEN_MIT_AKTEUR,actor-network link petra_jablonicka -> urselmann_interior (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with urselmann_interior->petra_jablonicka (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0152,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199642,pirmin_jung_schweiz_ag,kevin_straub,VERBUNDEN_MIT_AKTEUR,actor-network link pirmin_jung_schweiz_ag -> kevin_straub (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of kevin_straub->pirmin_jung_schweiz_ag; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0153,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199585,plp_architecture,michael_polisano,VERBUNDEN_MIT_AKTEUR,actor-network link plp_architecture -> michael_polisano (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of michael_polisano->plp_architecture; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0154,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885115,rau,thomas_rau,VERBUNDEN_MIT_AKTEUR,actor-network link rau -> thomas_rau (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ESCALATE_HUMAN,06b,LOW-QUALITY/STUB endpoint id; unsourced; bidirectional pair with thomas_rau->rau (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0155,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885025,re_use_austria,matthias_neitsch,VERBUNDEN_MIT_AKTEUR,actor-network link re_use_austria -> matthias_neitsch (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of matthias_neitsch->re_use_austria; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0156,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570319,re_win,anna_buser,VERBUNDEN_MIT_AKTEUR,actor-network link re_win -> anna_buser (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of anna_buser->re_win; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0157,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885071,re_win,felix_dillmann,VERBUNDEN_MIT_AKTEUR,actor-network link re_win -> felix_dillmann (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of felix_dillmann->re_win; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0158,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514575,re_win,nomol,VERBUNDEN_MIT_AKTEUR,actor-network link re_win -> nomol (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of nomol->re_win; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0159,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514340,recreate_project,angelika_mettke,VERBUNDEN_MIT_AKTEUR,actor-network link recreate_project -> angelika_mettke (no evidence_url/source_url on edge),web,https://recreate-project.eu/tag/precast-concrete,true,200,PARTIAL,0.6,professor Angelika Mettke ... would eventually join the leadership here on ReCreate ... BTU Cottbus-Senftenberg,ADD_SOURCE,06b,"CORROBORATED off-graph: Angelika Mettke named in ReCreate leadership. Consortium co-membership (not a pairwise partnership claim) - add this URL as evidence_url and, if kept, relabel connection_kind to consortium_co_membership. bidirectional duplicate of angelika_mettke->recreate_project; collapse to one canonical direction (Agent 14 dedup class)"
A06B-rel-0160,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199588,recreate_project,patrick_teuffel,VERBUNDEN_MIT_AKTEUR,actor-network link recreate_project -> patrick_teuffel (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of patrick_teuffel->recreate_project; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0161,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570084,recreate_project,satu_huuhka,VERBUNDEN_MIT_AKTEUR,actor-network link recreate_project -> satu_huuhka (no evidence_url/source_url on edge),web,https://recreate-project.eu/tag/precast-concrete,true,200,PARTIAL,0.6,"ReCreate's coordinator and the Finnish cluster's leader, Prof. Satu Huuhka from Tampere University",ADD_SOURCE,06b,"CORROBORATED off-graph: Satu Huuhka named as ReCreate coordinator. Consortium co-membership (not a pairwise partnership claim) - add this URL as evidence_url and, if kept, relabel connection_kind to consortium_co_membership. unsourced; bidirectional pair with satu_huuhka->recreate_project (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP"
A06B-rel-0162,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199779,refair_bordeaux,cancan_architecture,VERBUNDEN_MIT_AKTEUR,actor-network link refair_bordeaux -> cancan_architecture (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0163,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885027,refair_bordeaux,orianne_scourzic,VERBUNDEN_MIT_AKTEUR,actor-network link refair_bordeaux -> orianne_scourzic (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0164,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570275,refair_bordeaux,tiphaine_berthome,VERBUNDEN_MIT_AKTEUR,actor-network link refair_bordeaux -> tiphaine_berthome (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0165,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514322,reinder_bakker,overtreders_w,VERBUNDEN_MIT_AKTEUR,actor-network link reinder_bakker -> overtreders_w (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of overtreders_w->reinder_bakker; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0166,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199507,roman_kreuzer,klingelhoefer_kroetsch,VERBUNDEN_MIT_AKTEUR,actor-network link roman_kreuzer -> klingelhoefer_kroetsch (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0167,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885024,romm_zt,thomas_romm,VERBUNDEN_MIT_AKTEUR,actor-network link romm_zt -> thomas_romm (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with thomas_romm->romm_zt (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0168,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199726,salvage_architecture,marcel_raymaekers,VERBUNDEN_MIT_AKTEUR,actor-network link salvage_architecture -> marcel_raymaekers (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of marcel_raymaekers->salvage_architecture; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0169,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6937908475661910757,sarah_westerfeld,bellastock,VERBUNDEN_MIT_AKTEUR,actor-network link sarah_westerfeld -> bellastock (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of bellastock->sarah_westerfeld; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0170,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884873,satu_huuhka,recreate_project,VERBUNDEN_MIT_AKTEUR,actor-network link satu_huuhka -> recreate_project (no evidence_url/source_url on edge),web,https://recreate-project.eu/tag/precast-concrete,true,200,PARTIAL,0.6,"ReCreate's coordinator and the Finnish cluster's leader, Prof. Satu Huuhka from Tampere University",ADD_SOURCE,06b,"CORROBORATED off-graph: Satu Huuhka named as ReCreate coordinator. Consortium co-membership (not a pairwise partnership claim) - add this URL as evidence_url and, if kept, relabel connection_kind to consortium_co_membership. bidirectional duplicate of recreate_project->satu_huuhka; collapse to one canonical direction (Agent 14 dedup class)"
A06B-rel-0171,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514377,satu_huuhka,tampere_university,VERBUNDEN_MIT_AKTEUR,actor-network link satu_huuhka -> tampere_university (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with tampere_university->satu_huuhka (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0172,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514263,sina_jansen,Natural_Building_Lab,VERBUNDEN_MIT_AKTEUR,actor-network link sina_jansen -> Natural_Building_Lab (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0173,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118197945,single_speed_design,jinhee_park,VERBUNDEN_MIT_AKTEUR,actor-network link single_speed_design -> jinhee_park (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0174,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304512697,single_speed_design,john_hong,VERBUNDEN_MIT_AKTEUR,actor-network link single_speed_design -> john_hong (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0175,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931883193,single_speed_design,paul_pedini,VERBUNDEN_MIT_AKTEUR,actor-network link single_speed_design -> paul_pedini (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0176,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304512982,skanska_finland,consolis_parma,VERBUNDEN_MIT_AKTEUR,actor-network link skanska_finland -> consolis_parma (no evidence_url/source_url on edge),web,https://recreate-project.eu/tag/precast-concrete,true,200,PARTIAL,0.6,The building was built by Skanska ... The elements ... were quality controlled and factory refurbished in Consolis Parma's factory in Kangasala,ADD_SOURCE,06b,"CORROBORATED off-graph: Finnish RecReate cluster co-members + operational link (Skanska built, Consolis Parma refurbished). Consortium co-membership (not a pairwise partnership claim) - add this URL as evidence_url and, if kept, relabel connection_kind to consortium_co_membership. legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0177,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931883478,skanska_finland,ramboll_finland,VERBUNDEN_MIT_AKTEUR,actor-network link skanska_finland -> ramboll_finland (no evidence_url/source_url on edge),web,https://recreate-project.eu/tag/precast-concrete,true,200,PARTIAL,0.6,"ReCreate's Finnish cluster is formed by Tampere University, Skanska, Consolis Parma, Ramboll Finland, Umacon, LIIKE architects, and the City of Tampere",ADD_SOURCE,06b,"CORROBORATED off-graph: Finnish RecReate cluster co-members. Consortium co-membership (not a pairwise partnership claim) - add this URL as evidence_url and, if kept, relabel connection_kind to consortium_co_membership. legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0178,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198230,skanska_finland,umacon,VERBUNDEN_MIT_AKTEUR,actor-network link skanska_finland -> umacon (no evidence_url/source_url on edge),web,https://recreate-project.eu/tag/precast-concrete,true,200,PARTIAL,0.6,"ReCreate's Finnish cluster is formed by Tampere University, Skanska, Consolis Parma, Ramboll Finland, Umacon, LIIKE architects, and the City of Tampere",ADD_SOURCE,06b,"CORROBORATED off-graph: Finnish RecReate cluster co-members. Consortium co-membership (not a pairwise partnership claim) - add this URL as evidence_url and, if kept, relabel connection_kind to consortium_co_membership. legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0179,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514187,soren_nielsen,vandkunsten,VERBUNDEN_MIT_AKTEUR,actor-network link soren_nielsen -> vandkunsten (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
