claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP06-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935629188057531069,bg_aluminium_profile_multi_facade_h_profiles,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_aluminium_profile_multi_facade_h_profiles (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_profile_multi_facade_h_profiles -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935629188057531069
EP06-rel-0732,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382553,bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen,log_lokale_wiederverwendung,HAT_LOGISTIK,bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen (Bauteilgruppe) is linked to logistics mode log_lokale_wiederverwendung (Lokale_Wiederverwendung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen -[HAT_LOGISTIK]-> log_lokale_wiederverwendung; domain :Bauteilgruppe; range :Logistik (Lokale_Wiederverwendung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382553
EP06-rel-0733,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697319,bg_mehrere_mehrere_upcycle_recyclingbeton_metro,log_transport,HAT_LOGISTIK,bg_mehrere_mehrere_upcycle_recyclingbeton_metro (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_upcycle_recyclingbeton_metro -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697319
EP06-rel-0734,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697320,bg_mehrere_mehrere_verbiest_karreveld_decken_leuchten,log_lagerung,HAT_LOGISTIK,bg_mehrere_mehrere_verbiest_karreveld_decken_leuchten (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_verbiest_karreveld_decken_leuchten -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697320
EP06-rel-0735,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697321,bg_mehrere_mehrere_verbiest_karreveld_innenwand_modular,log_lagerung,HAT_LOGISTIK,bg_mehrere_mehrere_verbiest_karreveld_innenwand_modular (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_verbiest_karreveld_innenwand_modular -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697321
EP06-rel-0736,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382569,bg_mehrere_mehrere_verbiest_karreveld_innenwand_modular,log_zwischenlagerung,HAT_LOGISTIK,bg_mehrere_mehrere_verbiest_karreveld_innenwand_modular (Bauteilgruppe) is linked to logistics mode log_zwischenlagerung (Zwischenlagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_verbiest_karreveld_innenwand_modular -[HAT_LOGISTIK]-> log_zwischenlagerung; domain :Bauteilgruppe; range :Logistik (Zwischenlagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382569
EP06-rel-0737,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697098,bg_mehrere_technik_chiro_sanitary_fixtures,log_materialmatching,HAT_LOGISTIK,bg_mehrere_technik_chiro_sanitary_fixtures (Bauteilgruppe) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_chiro_sanitary_fixtures -[HAT_LOGISTIK]-> log_materialmatching; domain :Bauteilgruppe; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697098
EP06-rel-0738,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697152,bg_mehrere_technik_grande_halle_radiators,log_lagerung,HAT_LOGISTIK,bg_mehrere_technik_grande_halle_radiators (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_grande_halle_radiators -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697152
EP06-rel-0739,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382400,bg_mehrere_technik_grande_halle_radiators,log_materialmatching,HAT_LOGISTIK,bg_mehrere_technik_grande_halle_radiators (Bauteilgruppe) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_grande_halle_radiators -[HAT_LOGISTIK]-> log_materialmatching; domain :Bauteilgruppe; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382400
EP06-rel-0740,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697154,bg_mehrere_technik_grande_halle_sanitary_objects,log_lagerung,HAT_LOGISTIK,bg_mehrere_technik_grande_halle_sanitary_objects (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_grande_halle_sanitary_objects -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697154
EP06-rel-0741,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382402,bg_mehrere_technik_grande_halle_sanitary_objects,log_materialmatching,HAT_LOGISTIK,bg_mehrere_technik_grande_halle_sanitary_objects (Bauteilgruppe) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_grande_halle_sanitary_objects -[HAT_LOGISTIK]-> log_materialmatching; domain :Bauteilgruppe; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382402
EP06-rel-0742,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697170,bg_mehrere_technik_grubenstrasse_radiators_sanitary,log_materialmatching,HAT_LOGISTIK,bg_mehrere_technik_grubenstrasse_radiators_sanitary (Bauteilgruppe) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_grubenstrasse_radiators_sanitary -[HAT_LOGISTIK]-> log_materialmatching; domain :Bauteilgruppe; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697170
EP06-rel-0743,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382418,bg_mehrere_technik_grubenstrasse_radiators_sanitary,log_transport,HAT_LOGISTIK,bg_mehrere_technik_grubenstrasse_radiators_sanitary (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_grubenstrasse_radiators_sanitary -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382418
EP06-rel-0744,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382722,bg_mehrere_technik_medunicampus_paternoster,log_lagerung,HAT_LOGISTIK,bg_mehrere_technik_medunicampus_paternoster (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_medunicampus_paternoster -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382722
EP06-rel-0745,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697474,bg_mehrere_technik_medunicampus_paternoster,log_transport,HAT_LOGISTIK,bg_mehrere_technik_medunicampus_paternoster (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_medunicampus_paternoster -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697474
EP06-rel-0746,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697293,bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre,log_bauteiltracking,HAT_LOGISTIK,bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre (Bauteilgruppe) is linked to logistics mode log_bauteiltracking (Bauteiltracking),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre -[HAT_LOGISTIK]-> log_bauteiltracking; domain :Bauteilgruppe; range :Logistik (Bauteiltracking),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697293
EP06-rel-0747,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382541,bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre,log_lokale_wiederverwendung,HAT_LOGISTIK,bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre (Bauteilgruppe) is linked to logistics mode log_lokale_wiederverwendung (Lokale_Wiederverwendung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre -[HAT_LOGISTIK]-> log_lokale_wiederverwendung; domain :Bauteilgruppe; range :Logistik (Lokale_Wiederverwendung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382541
EP06-rel-0748,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067789,bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre,log_transport,HAT_LOGISTIK,bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067789
EP06-rel-0749,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697448,bg_metall_tuer_umar_wabbes_handles,log_lagerung,HAT_LOGISTIK,bg_metall_tuer_umar_wabbes_handles (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_metall_tuer_umar_wabbes_handles -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697448
EP06-rel-0750,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382696,bg_metall_tuer_umar_wabbes_handles,log_transport,HAT_LOGISTIK,bg_metall_tuer_umar_wabbes_handles (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_metall_tuer_umar_wabbes_handles -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382696
EP06-rel-0751,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162017764303438446,bg_mineralisch_stuetze_elementa_baufeld_c,log_bauteiltracking,HAT_LOGISTIK,bg_mineralisch_stuetze_elementa_baufeld_c (Bauteilgruppe) is linked to logistics mode log_bauteiltracking (Bauteiltracking),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mineralisch_stuetze_elementa_baufeld_c -[HAT_LOGISTIK]-> log_bauteiltracking; domain :Bauteilgruppe; range :Logistik (Bauteiltracking),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162017764303438446
EP06-rel-0752,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697454,bg_mineralisch_stuetze_elementa_baufeld_c,log_just_in_time,HAT_LOGISTIK,bg_mineralisch_stuetze_elementa_baufeld_c (Bauteilgruppe) is linked to logistics mode log_just_in_time (Just_in_Time),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mineralisch_stuetze_elementa_baufeld_c -[HAT_LOGISTIK]-> log_just_in_time; domain :Bauteilgruppe; range :Logistik (Just_in_Time),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697454
EP06-rel-0753,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067950,bg_mineralisch_stuetze_elementa_baufeld_c,log_lokale_wiederverwendung,HAT_LOGISTIK,bg_mineralisch_stuetze_elementa_baufeld_c (Bauteilgruppe) is linked to logistics mode log_lokale_wiederverwendung (Lokale_Wiederverwendung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mineralisch_stuetze_elementa_baufeld_c -[HAT_LOGISTIK]-> log_lokale_wiederverwendung; domain :Bauteilgruppe; range :Logistik (Lokale_Wiederverwendung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067950
EP06-rel-0754,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382702,bg_mineralisch_stuetze_elementa_baufeld_c,log_materialmatching,HAT_LOGISTIK,bg_mineralisch_stuetze_elementa_baufeld_c (Bauteilgruppe) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mineralisch_stuetze_elementa_baufeld_c -[HAT_LOGISTIK]-> log_materialmatching; domain :Bauteilgruppe; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382702
EP06-rel-0755,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159765964489753198,bg_mineralisch_stuetze_elementa_baufeld_c,log_zwischenlagerung,HAT_LOGISTIK,bg_mineralisch_stuetze_elementa_baufeld_c (Bauteilgruppe) is linked to logistics mode log_zwischenlagerung (Zwischenlagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mineralisch_stuetze_elementa_baufeld_c -[HAT_LOGISTIK]-> log_zwischenlagerung; domain :Bauteilgruppe; range :Logistik (Zwischenlagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159765964489753198
EP06-rel-0756,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697455,bg_mineralisch_wand_elementa_baufeld_d,log_just_in_time,HAT_LOGISTIK,bg_mineralisch_wand_elementa_baufeld_d (Bauteilgruppe) is linked to logistics mode log_just_in_time (Just_in_Time),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mineralisch_wand_elementa_baufeld_d -[HAT_LOGISTIK]-> log_just_in_time; domain :Bauteilgruppe; range :Logistik (Just_in_Time),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697455
EP06-rel-0757,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382703,bg_mineralisch_wand_elementa_baufeld_d,log_materialmatching,HAT_LOGISTIK,bg_mineralisch_wand_elementa_baufeld_d (Bauteilgruppe) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mineralisch_wand_elementa_baufeld_d -[HAT_LOGISTIK]-> log_materialmatching; domain :Bauteilgruppe; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382703
EP06-rel-0758,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067951,bg_mineralisch_wand_elementa_baufeld_d,log_zwischenlagerung,HAT_LOGISTIK,bg_mineralisch_wand_elementa_baufeld_d (Bauteilgruppe) is linked to logistics mode log_zwischenlagerung (Zwischenlagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mineralisch_wand_elementa_baufeld_d -[HAT_LOGISTIK]-> log_zwischenlagerung; domain :Bauteilgruppe; range :Logistik (Zwischenlagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067951
EP06-rel-0759,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697140,bg_naturstein_boden_ferme_slabs_fill,log_lagerung,HAT_LOGISTIK,bg_naturstein_boden_ferme_slabs_fill (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_boden_ferme_slabs_fill -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697140
EP06-rel-0760,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382388,bg_naturstein_boden_ferme_slabs_fill,log_materialmatching,HAT_LOGISTIK,bg_naturstein_boden_ferme_slabs_fill (Bauteilgruppe) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_boden_ferme_slabs_fill -[HAT_LOGISTIK]-> log_materialmatching; domain :Bauteilgruppe; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382388
EP06-rel-0761,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067636,bg_naturstein_boden_ferme_slabs_fill,log_transport,HAT_LOGISTIK,bg_naturstein_boden_ferme_slabs_fill (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_boden_ferme_slabs_fill -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067636
EP06-rel-0762,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697258,bg_naturstein_boden_multi_granite_natural_tiles,log_just_in_time,HAT_LOGISTIK,bg_naturstein_boden_multi_granite_natural_tiles (Bauteilgruppe) is linked to logistics mode log_just_in_time (Just_in_Time),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_boden_multi_granite_natural_tiles -[HAT_LOGISTIK]-> log_just_in_time; domain :Bauteilgruppe; range :Logistik (Just_in_Time),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697258
EP06-rel-0763,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697139,bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall,log_lagerung,HAT_LOGISTIK,bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697139
EP06-rel-0764,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382387,bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall,log_materialmatching,HAT_LOGISTIK,bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall (Bauteilgruppe) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall -[HAT_LOGISTIK]-> log_materialmatching; domain :Bauteilgruppe; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382387
EP06-rel-0765,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067635,bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall,log_transport,HAT_LOGISTIK,bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676067635
EP06-rel-0766,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697257,bg_naturstein_mehrere_multi_blaustein_facade_slabs,log_just_in_time,HAT_LOGISTIK,bg_naturstein_mehrere_multi_blaustein_facade_slabs (Bauteilgruppe) is linked to logistics mode log_just_in_time (Just_in_Time),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_mehrere_multi_blaustein_facade_slabs -[HAT_LOGISTIK]-> log_just_in_time; domain :Bauteilgruppe; range :Logistik (Just_in_Time),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697257
EP06-rel-0767,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382505,bg_naturstein_mehrere_multi_blaustein_facade_slabs,log_lagerung,HAT_LOGISTIK,bg_naturstein_mehrere_multi_blaustein_facade_slabs (Bauteilgruppe) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_mehrere_multi_blaustein_facade_slabs -[HAT_LOGISTIK]-> log_lagerung; domain :Bauteilgruppe; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862382505
EP06-rel-0768,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697274,bg_naturstein_mehrere_plp_marble_feste_oberflaechen,log_transport,HAT_LOGISTIK,bg_naturstein_mehrere_plp_marble_feste_oberflaechen (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_mehrere_plp_marble_feste_oberflaechen -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697274
EP06-rel-0769,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697034,bg_naturstein_wand_verbiest_charleroi,log_transport,HAT_LOGISTIK,bg_naturstein_wand_verbiest_charleroi (Bauteilgruppe) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_naturstein_wand_verbiest_charleroi -[HAT_LOGISTIK]-> log_transport; domain :Bauteilgruppe; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697034
