claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
agent07-rel-3366,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756371,bg_mehrere_mehrere_christ_pavilion_complete_ensemble,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756371,rel
agent07-rel-3367,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385875,bg_mehrere_mehrere_christ_pavilion_complete_ensemble,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385875,rel
agent07-rel-3368,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071126,bg_mehrere_mehrere_christ_pavilion_marble_glass_wall,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071126,rel
agent07-rel-3369,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756374,bg_mehrere_mehrere_christ_pavilion_marble_glass_wall,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756374,rel
agent07-rel-3370,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385878,bg_mehrere_mehrere_christ_pavilion_marble_glass_wall,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385878,rel
agent07-rel-3371,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071137,bg_mehrere_mehrere_crclr_wood_aluminium_windows,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071137,rel
agent07-rel-3372,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756385,bg_mehrere_mehrere_crclr_wood_aluminium_windows,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756385,rel
agent07-rel-3373,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385889,bg_mehrere_mehrere_crclr_wood_aluminium_windows,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385889,rel
agent07-rel-3374,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071165,bg_mehrere_mehrere_grande_halle_external_window_joinery,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071165,rel
agent07-rel-3375,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756413,bg_mehrere_mehrere_grande_halle_external_window_joinery,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756413,rel
agent07-rel-3376,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385917,bg_mehrere_mehrere_grande_halle_external_window_joinery,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385917,rel
agent07-rel-3377,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071218,bg_mehrere_mehrere_ithaka_kozijnen_fenster,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071218,rel
agent07-rel-3378,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756466,bg_mehrere_mehrere_ithaka_kozijnen_fenster,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756466,rel
agent07-rel-3379,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385970,bg_mehrere_mehrere_ithaka_kozijnen_fenster,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385970,rel
agent07-rel-3380,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071230,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071230,rel
agent07-rel-3381,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756478,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756478,rel
agent07-rel-3382,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385982,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385982,rel
agent07-rel-3383,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071234,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071234,rel
agent07-rel-3384,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756482,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756482,rel
agent07-rel-3385,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385986,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385986,rel
agent07-rel-3386,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071237,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071237,rel
agent07-rel-3387,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756485,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756485,rel
agent07-rel-3388,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385989,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839385989,rel
agent07-rel-3389,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756517,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756517,rel
agent07-rel-3390,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839386021,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839386021,rel
agent07-rel-3391,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071282,bg_mehrere_mehrere_plattenpalast_palast_fenster,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071282,rel
agent07-rel-3392,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756530,bg_mehrere_mehrere_plattenpalast_palast_fenster,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756530,rel
agent07-rel-3393,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839386034,bg_mehrere_mehrere_plattenpalast_palast_fenster,rf_bauphysik_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839386034,rel
agent07-rel-3394,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071306,bg_mehrere_mehrere_superlocal_fenster_kozijnen,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653071306,rel
agent07-rel-3395,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756554,bg_mehrere_mehrere_superlocal_fenster_kozijnen,rf_brandschutz_frage,TRIGGERS_REGULIERUNGSFRAGE,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466756554,rel
