"entity_folder","id_folder","frontmatter_entity","title","node_kind","migration_status","came_from","action_done","path"
"fallstudie","Juch_Areal_Recyclingzentrum_Zuerich","fallstudie","Juch-Areal Recyclingzentrum, Zürich-Altstetten","core","migrated_phase4_case_graph","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Juch_Areal_Recyclingzentrum_Zuerich\index.md"
"fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","K.118 – Kopfbau Halle 118, Winterthur","core","migrated_phase4_case_graph","gebaeude\K118_Kopfbau_Halle_118_Winterthur.md; Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\K118_Kopfbau_Halle_118_Winterthur\index.md"
"fallstudie","KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\KA13_Kristian_Augusts_gate_13_Oslo\index.md"
"fallstudie","Kamikatsu_Zero_Waste_Center_Hotel_WHY","fallstudie","Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","core","migrated_phase4_case_graph","Gebäude\Kamikatsu_Zero_Waste_Center_Hotel_WHY.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Kamikatsu_Zero_Waste_Center_Hotel_WHY\index.md"
"fallstudie","Kindergarten_Moeoeslistrasse_Manegg_Zuerich","fallstudie","Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Kindergarten_Moeoeslistrasse_Manegg_Zuerich\index.md"
"fallstudie","Kindl_Areal","fallstudie","Kindl Areal","core","migrated_phase4_case_graph","gebaeude\Kindl_Areal.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Kindl_Areal\index.md"
"fallstudie","Kunst_Stoffe_Berlin","fallstudie","Kunst Stoffe Berlin","core","migrated_phase4_case_graph","fallstudie\Kunst_Stoffe_Berlin.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Kunst_Stoffe_Berlin\index.md"
"fallstudie","Liander_Alliander_HQ_Duiven","fallstudie","Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Liander_Alliander_HQ_Duiven.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Liander_Alliander_HQ_Duiven\index.md"
"fallstudie","Lokomotion_Technology_Centre_mini_pilot_Tampere","fallstudie","Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Lokomotion_Technology_Centre_mini_pilot_Tampere\index.md"
"fallstudie","Lo_Reninge_Town_Hall_Facade","fallstudie","Lo-Reninge Town Hall façade / Stadhuis Lo – Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Lo_Reninge_Town_Hall_Facade.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Lo_Reninge_Town_Hall_Facade\index.md"
"fallstudie","Lycee_Michel_Lucius_Conversion_Luxembourg","fallstudie","Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Lycee_Michel_Lucius_Conversion_Luxembourg\index.md"
"fallstudie","Lysbuechel_Parkhaus","fallstudie","Lysbuechel Parkhaus","core","migrated_phase4_case_graph","gebaeude\Lysbuechel_Parkhaus.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Lysbuechel_Parkhaus\index.md"
"fallstudie","LysP8_Basel_Lysbuechelareal","fallstudie","LysP8, Basel / Lysbüchelareal","core","migrated_phase4_case_graph","gebaeude\LysP8_Basel_Lysbuechelareal.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\LysP8_Basel_Lysbuechelareal\index.md"
"fallstudie","Maison_des_Canaux_Paris","fallstudie","Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Maison_des_Canaux_Paris\index.md"
"fallstudie","Maison_DnA_Asse","fallstudie","Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Maison_DnA_Asse\index.md"
"fallstudie","Maison_Vignette_Auderghem","fallstudie","Maison Vignette, Auderghem – Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Maison_Vignette_Auderghem\index.md"
"fallstudie","Mehrow_Pilot_House","fallstudie","Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","core","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Mehrow_Pilot_House\index.md"
"fallstudie","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki","fallstudie","Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki\index.md"
"fallstudie","Montessori_Maassluis","fallstudie","Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Montessori_Maassluis\index.md"
"fallstudie","Multi_Brussels_Reuse_in_MULTI","fallstudie","Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Multi_Brussels_Reuse_in_MULTI.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Multi_Brussels_Reuse_in_MULTI\index.md"
"fallstudie","Musee_de_Folklore_Mouscron","fallstudie","Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Musee_de_Folklore_Mouscron\index.md"
"fallstudie","Opalis_Plattformfall","fallstudie","Opalis Plattformfall","core","migrated_phase4_case_graph","fallstudie\Opalis.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Opalis_Plattformfall\index.md"
"fallstudie","Peoples_Pavilion_Eindhoven","fallstudie","People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Peoples_Pavilion_Eindhoven.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Peoples_Pavilion_Eindhoven\index.md"
"fallstudie","Permanently_Temporary_Pavilion","fallstudie","Permanently Temporary Pavilion","core","migrated_phase4_case_graph","fallstudie\Permanently_Temporary_Pavilion.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Permanently_Temporary_Pavilion\index.md"
"fallstudie","Plattenpalast_Berlin","fallstudie","Plattenpalast Berlin — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Plattenpalast_Berlin.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Plattenpalast_Berlin\index.md"
"fallstudie","Plattenvereinigung_Berlin","fallstudie","Plattenvereinigung Berlin — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Plattenvereinigung_Berlin.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Plattenvereinigung_Berlin\index.md"
"fallstudie","PLP_London_HQ_Circular_Studio_Fitout","fallstudie","PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\PLP_London_HQ_Circular_Studio_Fitout.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\PLP_London_HQ_Circular_Studio_Fitout\index.md"
"fallstudie","PREUSE","fallstudie","PREUSE – Public Responses to Enable the Use of Salvaged Building Elements","core","migrated_phase4_case_graph","fallstudie\PREUSE.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\PREUSE\index.md"
"fallstudie","ReCrete_footbridge_reused_concrete_blocks","fallstudie","Re:Crete footbridge — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\ReCrete_footbridge_reused_concrete_blocks\index.md"
"fallstudie","Recyclinghaus_Hannover","fallstudie","Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Recyclinghaus_Hannover.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Recyclinghaus_Hannover\index.md"
"fallstudie","Recypark_Demets_Anderlecht","fallstudie","Recypark Demets / Recypark Anderlecht, Brüssel — Fallstudie Direct Reuse / Wiederverwendung","core","migrated_phase4_case_graph","Gebäude\Recypark_Demets_Anderlecht.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Recypark_Demets_Anderlecht\index.md"
"fallstudie","Resilience_La_Ferme_des_Possibles_Stains","fallstudie","Résilience / La Ferme des Possibles, Stains — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Resilience_La_Ferme_des_Possibles_Stains.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Resilience_La_Ferme_des_Possibles_Stains\index.md"
"fallstudie","Resource_Rows_Copenhagen","fallstudie","Resource Rows, Copenhagen — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Resource_Rows_Copenhagen.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Resource_Rows_Copenhagen\index.md"
"fallstudie","ReUseBox_Heilbronn","fallstudie","ReUseBox, Heilbronn","core","migrated_phase4_case_graph","gebaeude\ReUseBox_Heilbronn.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\ReUseBox_Heilbronn\index.md"
"fallstudie","Roots_in_the_Sky_Blackfriars_Crown_Court","fallstudie","Roots in the Sky / Blackfriars Crown Court, London","core","migrated_phase4_case_graph","Gebäude\Roots_in_the_Sky_Blackfriars_Crown_Court.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Roots_in_the_Sky_Blackfriars_Crown_Court\index.md"
"fallstudie","Rotor_DC_Brussels_Model","fallstudie","Rotor DC Brussels Model","core","migrated_phase4_case_graph","fallstudie\Rotor_DC_Brussels_Model.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Rotor_DC_Brussels_Model\index.md"
"fallstudie","Saxum_Vineyard_Equipment_Barn_Paso_Robles","fallstudie","Saxum Vineyard Equipment Barn, Paso Robles — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Saxum_Vineyard_Equipment_Barn_Paso_Robles.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Saxum_Vineyard_Equipment_Barn_Paso_Robles\index.md"
"fallstudie","Superlocal_Expogebouw_Bleijerheide","fallstudie","SUPERLOCAL Expogebouw, Bleijerheide/Kerkrade — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Superlocal_Expogebouw_Bleijerheide.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Superlocal_Expogebouw_Bleijerheide\index.md"
"fallstudie","Svanen_Kindergarten_Gladsaxe","fallstudie","Svanen / The Swan Kindergarten, Gladsaxe — Fallstudie Direct Reuse / Wiederverwendung","core","migrated_phase4_case_graph","Gebäude\Svanen_Kindergarten_Gladsaxe.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Svanen_Kindergarten_Gladsaxe\index.md"
"fallstudie","The_Green_House_Utrecht","fallstudie","The Green House, Utrecht","core","migrated_phase4_case_graph","Gebäude\The_Green_House_Utrecht.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\The_Green_House_Utrecht\index.md"
"fallstudie","Thoravej_29_Copenhagen","fallstudie","Thoravej 29, Copenhagen – Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Thoravej_29_Copenhagen.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Thoravej_29_Copenhagen\index.md"
"fallstudie","Timber_Square_London","fallstudie","Timber Square, London — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Timber_Square_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Timber_Square_London\index.md"
"fallstudie","TRAE_High_Rise_Aarhus","fallstudie","TRÆ High-Rise, Aarhus","core","migrated_phase4_case_graph","Gebäude\TRAE_High_Rise_Aarhus.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\TRAE_High_Rise_Aarhus\index.md"
"fallstudie","Upcycle_Studios_Copenhagen","fallstudie","Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Upcycle_Studios_Copenhagen.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Upcycle_Studios_Copenhagen\index.md"
"fallstudie","Verbiest_Karreveld_Brussels","fallstudie","Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Verbiest_Karreveld_Brussels\index.md"
"fallstudie","Villa_Welpeloo_Enschede","fallstudie","Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Villa_Welpeloo_Enschede\index.md"
"fallstudie","Woongroep_Boschgaard_Den_Bosch","fallstudie","Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Woongroep_Boschgaard_Den_Bosch\index.md"
"fallstudie","Zinneke_Feder_Masui4ever_Brussels","fallstudie","Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\fallstudie\Zinneke_Feder_Masui4ever_Brussels\index.md"
"foerderprogramm","BBSM","foerderprogramm","BBSM – Le Bâti Bruxellois, Source de nouveaux Matériaux","core","migrated_phase3_core_entities","foerderprogramm\BBSM.md","Migrated or canonicalized a core entity/platform/actor from old files.",".\_graph\foerderprogramm\BBSM\index.md"
"foerderprogramm","FCRBE","foerderprogramm","FCRBE – Facilitating the Circulation of Reclaimed Building Elements in Northwestern Europe","core","migrated_phase3_core_entities","foerderprogramm\FCRBE.md","Migrated or canonicalized a core entity/platform/actor from old files.",".\_graph\foerderprogramm\FCRBE\index.md"
"foerderprogramm","PREUSE","foerderprogramm","PREUSE – Public Responses to Enable the Use of Salvaged Building Elements","core","migrated_phase3_core_entities","fallstudie\PREUSE.md; foerderprogramm\PREUSE.md","Migrated or canonicalized a core entity/platform/actor from old files.",".\_graph\foerderprogramm\PREUSE\index.md"
"foerderprogramm","Reallabor_Be_Ware","foerderprogramm","Reallabor B(e) Ware – Gebäudetragwerke aus Sekundärmaterialien Made in Berlin","core","migrated_phase3_core_entities","foerderprogramm\Reallabor_Be_Ware.md","Migrated or canonicalized a core entity/platform/actor from old files.",".\_graph\foerderprogramm\Reallabor_Be_Ware\index.md"
"foerderprogramm","Zukunftbau","foerderprogramm","Zukunftbau","core","migrated_phase3_core_entities","foerderprogramm\Zukunftbau.md","Migrated or canonicalized a core entity/platform/actor from old files.",".\_graph\foerderprogramm\Zukunftbau\index.md"
"fuegung_verbindung","Beton_Fertigteile_Verbindungen","fuegung_verbindung","Verbindungen im Betonbau / Fertigteile","knot","migrated_phase2_semantic_corrections","material\Beton-Fertigteile_Verbindungen.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\fuegung_verbindung\Beton_Fertigteile_Verbindungen\index.md"
"fuegung_verbindung","Composite_Verbindungen","fuegung_verbindung","Verbindungen im Verbundbau","knot","migrated_phase2_semantic_corrections","material\Composite_Verbindungen.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\fuegung_verbindung\Composite_Verbindungen\index.md"
"fuegung_verbindung","Holz_Verbindungen","fuegung_verbindung","Verbindungen im Holzbau","knot","migrated_phase2_semantic_corrections","material\Holz_Verbindungen.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\fuegung_verbindung\Holz_Verbindungen\index.md"
"fuegung_verbindung","Klemmverbindung","fuegung_verbindung","Klemmverbindung","knot","migrated_phase1_stable_knots","verbindung\Klemmverbindung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\fuegung_verbindung\Klemmverbindung\index.md"
"fuegung_verbindung","Reversible_Fuegung","fuegung_verbindung","Reversible Fuegung","knot","migrated_phase2_semantic_corrections","tragwerkssystem\Reversible_Fuegung.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\fuegung_verbindung\Reversible_Fuegung\index.md"
"fuegung_verbindung","Stahlseil","fuegung_verbindung","Stahlseil","knot","migrated_phase1_stable_knots","verbindung\Stahlseil.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\fuegung_verbindung\Stahlseil\index.md"
"fuegung_verbindung","Stahl_Verbindungen","fuegung_verbindung","Verbindungen im Stahlbau","knot","migrated_phase2_semantic_corrections","material\Stahl_Verbindungen.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\fuegung_verbindung\Stahl_Verbindungen\index.md"
"fuegung_verbindung","Steckverbindung","fuegung_verbindung","Steckverbindung","knot","migrated_phase1_stable_knots","verbindung\Steckverbindung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\fuegung_verbindung\Steckverbindung\index.md"
"fuegung_verbindung","Verleimung","fuegung_verbindung","Verleimung","knot","migrated_phase1_stable_knots","verbindung\Verleimung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\fuegung_verbindung\Verleimung\index.md"
"fuegung_verbindung","Vermoertelung","fuegung_verbindung","Vermoertelung","knot","migrated_phase1_stable_knots","verbindung\Vermoertelung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\fuegung_verbindung\Vermoertelung\index.md"
"fuegung_verbindung","Verschraubung","fuegung_verbindung","Verschraubung","knot","migrated_phase1_stable_knots","verbindung\Verschraubung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\fuegung_verbindung\Verschraubung\index.md"
"fuegung_verbindung","Verschweissung","fuegung_verbindung","Verschweissung","knot","migrated_phase1_stable_knots","verbindung\Verschweissung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\fuegung_verbindung\Verschweissung\index.md"
"huerde","Akzeptanzproblem","huerde","Akzeptanzproblem","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Akzeptanzproblem\index.md"
"huerde","Anschlussproblem","huerde","Anschlussproblem","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Anschlussproblem\index.md"
"huerde","Aufbereitungsaufwand","huerde","Aufbereitungsaufwand","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Aufbereitungsaufwand\index.md"
"huerde","Ausschreibungsproblem","huerde","Ausschreibungsproblem","knot","migrated_phase1_stable_knots","huerde\Ausschreibungsproblem.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Ausschreibungsproblem\index.md"
"huerde","Bauproduktstatus","huerde","Bauproduktstatus","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Bauproduktstatus\index.md"
"huerde","Brandschutzkonflikt","huerde","Brandschutzkonflikt","knot","migrated_phase1_stable_knots","huerde\Brandschutzkonflikt.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Brandschutzkonflikt\index.md"
"huerde","Bruch_Beschaedigungsrisiko","huerde","Bruch- und Beschaedigungsrisiko","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Bruch_Beschaedigungsrisiko\index.md"
"huerde","Datenluecke","huerde","Datenluecke","knot","migrated_phase1_stable_knots","huerde\Datenluecke.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Datenluecke\index.md"
"huerde","Dauerhaftigkeit_Restlebensdauer","huerde","Dauerhaftigkeit / Restlebensdauer","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Dauerhaftigkeit_Restlebensdauer\index.md"
"huerde","Entwurfsbindung","huerde","Entwurfsbindung durch vorhandene Bauteile","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Entwurfsbindung\index.md"
"huerde","Fehlende_Datenstandards","huerde","Fehlende Datenstandards","knot","migrated_phase1_stable_knots","huerde\Fehlende_Datenstandards.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Fehlende_Datenstandards\index.md"
"huerde","Fehlende_Lagerflaeche","huerde","Fehlende Lagerflaeche","knot","migrated_phase1_stable_knots","huerde\Fehlende_Lagerflaeche.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Fehlende_Lagerflaeche\index.md"
"huerde","Fehlende_Standardisierung","huerde","Fehlende Standardisierung","knot","migrated_phase1_stable_knots","huerde\Fehlende_Standardisierung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Fehlende_Standardisierung\index.md"
"huerde","Gewaehrleistung","huerde","Gewährleistung","knot","migrated_phase1_stable_knots","huerde\Gewaehrleistung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Gewaehrleistung\index.md"
"huerde","Haftung","huerde","Haftung","knot","migrated_phase1_stable_knots","huerde\Haftung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Haftung\index.md"
"huerde","Heterogenitaet_Chargen","huerde","Heterogenitaet / Chargenvarianz","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Heterogenitaet_Chargen\index.md"
"huerde","Hygieneanforderung","huerde","Hygieneanforderung","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Hygieneanforderung\index.md"
