entity,group,property,total_in_group,nodes_or_rels_with_property,coverage_pct,missing_count,types,type_drift,empty_count,unique_values_seen_cap_1001,action,priority,reason,sample_values
relationship,HAT_LOGISTIK,source_status_reason,494,494,100.0,0,str:494,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_MARKTMODELL,derivation_note,404,374,92.57,30,str:374,,0,2,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) || | r1: confidence=bookkeeping→unklar + is_bookkeeping=true | r1: derived=>topology_synthesized (catch-all: basis=propagated)
relationship,HAT_MARKTMODELL,evidence_basis,404,404,100.0,0,str:404,,0,3,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",legacy_migration || propagated || gm_fingerprint_2026_05_31
relationship,HAT_MARKTMODELL,evidence_confidence,404,374,92.57,30,str:374,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_MARKTMODELL,evidence_excerpt,404,53,13.12,351,str:53,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",BELEGT
relationship,HAT_MARKTMODELL,evidence_origin,404,374,92.57,30,str:374,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_MARKTMODELL,evidence_source_id,404,374,92.57,30,str:374,,0,5,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) || round_003_project_propagation || Same-site reuse (donor=receiver Bauwerk); no market transaction || batch2_v2_followup_2026-05-20
relationship,HAT_MARKTMODELL,id,404,374,92.57,30,str:374,,0,374,keep_minimum,P0,relationship identity handle required by current constraints,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_MARKTMODELL__mm_same_site || r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_MARKTMODELL__mm_same_site || r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_MARKTMODELL__mm_same_site || r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_MARKTMODELL__mm_spende
relationship,HAT_MARKTMODELL,is_bookkeeping,404,315,77.97,89,bool:315,,0,1,review_domain_property,P3,domain-specific edge value,true
relationship,HAT_MARKTMODELL,original_source_excerpt,404,315,77.97,89,str:315,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",propagated from project HAT_DOMINANT_MARKTMODELL (project-wide sourcing)
relationship,HAT_MARKTMODELL,review_run,404,30,7.43,374,str:30,,0,1,review_domain_property,P3,domain-specific edge value,bauteilboersen_finalest_30_2026_05_31
relationship,HAT_MARKTMODELL,review_status,404,374,92.57,30,str:374,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_MARKTMODELL,source_resolution_status,404,374,92.57,30,str:374,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_MARKTMODELL,source_status,404,374,92.57,30,str:374,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_MARKTMODELL,source_status_migration,404,374,92.57,30,str:374,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_MARKTMODELL,source_status_reason,404,374,92.57,30,str:374,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_MATCHINGQUALITAET,derivation_note,182,182,100.0,0,str:182,,0,1,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
relationship,HAT_MATCHINGQUALITAET,evidence_basis,182,182,100.0,0,str:182,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",legacy_migration
relationship,HAT_MATCHINGQUALITAET,evidence_confidence,182,182,100.0,0,str:182,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_MATCHINGQUALITAET,evidence_excerpt,182,182,100.0,0,str:182,,0,165,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN","en-Fertigteile | Konstruktive Anpassung | [S1] | belegt | Selten dokumentierter Detailhin || bekannt | - | - | unbekannt | Lagerfläche nötig | Platzbedarf | lange Vorlaufzeiten/Lager b || BELEGT || an, just-in-time-Anlieferung; 33 km laut PRECS | Transport und Montage | [S1], [S3] |"
relationship,HAT_MATCHINGQUALITAET,evidence_origin,182,182,100.0,0,str:182,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_MATCHINGQUALITAET,evidence_source_id,182,182,100.0,0,str:182,,0,76,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",archive:Association_house_Groeditz.md || archive:BedZED_London_Hackbridge.md || batch2_v2_import_2026-05-20 || archive:Berlin_Schildow_Pilot_House_2.md
relationship,HAT_MATCHINGQUALITAET,id,182,182,100.0,0,str:182,,0,182,keep_minimum,P0,relationship identity handle required by current constraints,r_p_association_house_groeditz__HAT_MATCHINGQUALITAET__mq_spec_anpassung || r_p_bedzed_london_hackbridge__HAT_MATCHINGQUALITAET__mq_temporal_storage || r_bg_reuse_metall_tuer_umar_wabbes_handles__HAT_MATCHINGQUALITAET__mq_spec_zweckaenderung || r_bg_reuse_holz_boden_circl_window_frame_floor__HAT_MATCHINGQUALITAET__mq_spec_zweckaenderung
relationship,HAT_MATCHINGQUALITAET,review_status,182,182,100.0,0,str:182,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_MATCHINGQUALITAET,source_resolution_status,182,182,100.0,0,str:182,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_MATCHINGQUALITAET,source_status,182,182,100.0,0,str:182,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_MATCHINGQUALITAET,source_status_migration,182,182,100.0,0,str:182,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_MATCHINGQUALITAET,source_status_reason,182,182,100.0,0,str:182,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_MATERIALGRUPPE,derivation_note,503,503,100.0,0,str:503,,0,2,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) || | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
relationship,HAT_MATERIALGRUPPE,evidence_basis,503,503,100.0,0,str:503,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",legacy_migration || controlled_vocab
relationship,HAT_MATERIALGRUPPE,evidence_confidence,503,503,100.0,0,str:503,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_MATERIALGRUPPE,evidence_excerpt,503,17,3.38,486,str:17,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",BELEGT
relationship,HAT_MATERIALGRUPPE,evidence_origin,503,503,100.0,0,str:503,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_MATERIALGRUPPE,evidence_source_id,503,503,100.0,0,str:503,,0,6,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",archive:Verbiest_Karreveld_Brussels.md (split-specific material group) || Phase R-3 derived from Material->Materialgruppe canonical map || mig_4_1 || batch2_v2_import_2026-05-20
relationship,HAT_MATERIALGRUPPE,id,503,503,100.0,0,str:503,,0,503,keep_minimum,P0,relationship identity handle required by current constraints,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_MATERIALGRUPPE__mg_metall || r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_MATERIALGRUPPE__mg_glas_keramik || r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_MATERIALGRUPPE__mg_mineralisch || r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_MATERIALGRUPPE__mg_metall
relationship,HAT_MATERIALGRUPPE,review_status,503,503,100.0,0,str:503,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_MATERIALGRUPPE,source_resolution_status,503,503,100.0,0,str:503,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_MATERIALGRUPPE,source_status,503,503,100.0,0,str:503,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_MATERIALGRUPPE,source_status_migration,503,503,100.0,0,str:503,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_MATERIALGRUPPE,source_status_reason,503,503,100.0,0,str:503,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_METHODE,derivation_note,636,595,93.55,41,str:595,,0,3,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) || | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) || | r1: derived=>topology_synthesized (catch-all: basis=demoted_from_kette)
relationship,HAT_METHODE,evidence_basis,636,636,100.0,0,str:636,,0,4,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",controlled_vocab || legacy_migration || demoted_from_kette || gm_fingerprint_2026_05_31
relationship,HAT_METHODE,evidence_confidence,636,595,93.55,41,str:595,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_METHODE,evidence_excerpt,636,22,3.46,614,str:22,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",BELEGT
relationship,HAT_METHODE,evidence_origin,636,595,93.55,41,str:595,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_METHODE,evidence_source_id,636,595,93.55,41,str:595,,0,8,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_4_1 || archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) || k_green_house_knoopkazerne_tiel_to_pavilion || k_superlocal_ursulastraat_to_expogebouw
relationship,HAT_METHODE,id,636,532,83.65,104,str:532,,0,532,keep_minimum,P0,relationship identity handle required by current constraints,r_p_55_great_suffolk_street_london__HAT_METHODE__meth_urban_mining || r_p_association_house_groeditz__HAT_METHODE__meth_bauteilkatalogisierung || r_p_association_house_plauen__HAT_METHODE__meth_bauteilkatalogisierung || r_p_bedzed_london_hackbridge__HAT_METHODE__meth_building_material_scouting
relationship,HAT_METHODE,review_run,636,41,6.45,595,str:41,,0,1,review_domain_property,P3,domain-specific edge value,bauteilboersen_finalest_30_2026_05_31
relationship,HAT_METHODE,review_status,636,595,93.55,41,str:595,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_METHODE,source_resolution_status,636,595,93.55,41,str:595,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_METHODE,source_status,636,595,93.55,41,str:595,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_METHODE,source_status_migration,636,595,93.55,41,str:595,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_METHODE,source_status_reason,636,595,93.55,41,str:595,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_NUTZUNG,derivation_note,214,214,100.0,0,str:214,,0,2,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) || | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
relationship,HAT_NUTZUNG,evidence_basis,214,214,100.0,0,str:214,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",controlled_vocab || legacy_migration
relationship,HAT_NUTZUNG,evidence_confidence,214,214,100.0,0,str:214,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_NUTZUNG,evidence_excerpt,214,10,4.67,204,str:10,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",BELEGT
relationship,HAT_NUTZUNG,evidence_origin,214,214,100.0,0,str:214,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_NUTZUNG,evidence_source_id,214,214,100.0,0,str:214,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_4_1 || batch2_v2_import_2026-05-20
relationship,HAT_NUTZUNG,id,214,214,100.0,0,str:214,,0,214,keep_minimum,P0,relationship identity handle required by current constraints,r_p_55_great_suffolk_street_london__HAT_NUTZUNG__nut_buero || r_p_association_house_groeditz__HAT_NUTZUNG__nut_sozialbau || r_p_association_house_plauen__HAT_NUTZUNG__nut_sozialbau || r_p_bedzed_london_hackbridge__HAT_NUTZUNG__nut_mischnutzung
relationship,HAT_NUTZUNG,review_status,214,214,100.0,0,str:214,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_NUTZUNG,source_resolution_status,214,214,100.0,0,str:214,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_NUTZUNG,source_status,214,214,100.0,0,str:214,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_NUTZUNG,source_status_migration,214,214,100.0,0,str:214,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_NUTZUNG,source_status_reason,214,214,100.0,0,str:214,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_PROZESSPHASE,derivation_note,812,812,100.0,0,str:812,,0,3,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) || | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) || | r1: derived=>topology_synthesized (catch-all: basis=demoted_from_kette)
relationship,HAT_PROZESSPHASE,evidence_basis,812,812,100.0,0,str:812,,0,3,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",legacy_migration || controlled_vocab || demoted_from_kette
relationship,HAT_PROZESSPHASE,evidence_confidence,812,812,100.0,0,str:812,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_PROZESSPHASE,evidence_origin,812,812,100.0,0,str:812,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_PROZESSPHASE,evidence_source_id,812,812,100.0,0,str:812,,0,7,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) || mig_4_1 || k_thoravej_building_reuses_itself || k_green_house_knoopkazerne_tiel_to_pavilion
relationship,HAT_PROZESSPHASE,id,812,693,85.34,119,str:693,,0,693,keep_minimum,P0,relationship identity handle required by current constraints,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_PROZESSPHASE__phase_rueckbau || r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_PROZESSPHASE__phase_rueckbau || r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_PROZESSPHASE__phase_rueckbau || r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_PROZESSPHASE__phase_wiedereinbau
relationship,HAT_PROZESSPHASE,review_status,812,812,100.0,0,str:812,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_PROZESSPHASE,source_resolution_status,812,812,100.0,0,str:812,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_PROZESSPHASE,source_status,812,812,100.0,0,str:812,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_PROZESSPHASE,source_status_migration,812,812,100.0,0,str:812,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_PROZESSPHASE,source_status_reason,812,812,100.0,0,str:812,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_PRUEFUNG,derivation_note,408,408,100.0,0,str:408,,0,3,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) || | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) || | r1: curated→source_curated (default reclassification)
relationship,HAT_PRUEFUNG,evidence_basis,408,408,100.0,0,str:408,,0,3,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",legacy_migration || controlled_vocab || cell_citation
relationship,HAT_PRUEFUNG,evidence_cleanup_run,408,51,12.5,357,str:51,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",2026-05-28_belegt_confidence_conflict_cleanup
relationship,HAT_PRUEFUNG,evidence_confidence,408,408,100.0,0,str:408,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar || belegt
relationship,HAT_PRUEFUNG,evidence_confidence_status,408,51,12.5,357,str:51,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",downgraded_pending_exact_source_url_review
relationship,HAT_PRUEFUNG,evidence_excerpt,408,87,21.32,321,str:87,,0,20,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN","BELEGT || | Glasreinigung, Entkitten und Entfernen alter Dichtungen | `av_glas_reinigung_entkitten` | Reinigung von Glasflächen und Entfernen von Kitt, Silikon, Dichtprofilen, Klebern, Beschlägen oder Rahmenresten. | Glas, Drahtg… || | Juch-Areal Recyclingzentrum Zürich | `pr_zustandsbewertung` / suitability check | **BELEGT** | || | Aluminium-/Fensterprüfung und Sortierung | `av_aluminiumfenster_pruefung_sortierung` | Prüfen und Sortieren nach Profiltyp, thermischer Trennung, Glasaufbau, Beschlägen, Dichtheit, Verzug und Einbaumaßen. | Aluminium,…"
relationship,HAT_PRUEFUNG,evidence_note,408,51,12.5,357,str:51,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",Former evidence_confidence=belegt was downgraded because source_status is not exact and the relationship still needs source URL / exact-claim review.
relationship,HAT_PRUEFUNG,evidence_origin,408,408,100.0,0,str:408,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized || source_curated
relationship,HAT_PRUEFUNG,evidence_quality,408,51,12.5,357,str:51,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",source_binding_not_exact
relationship,HAT_PRUEFUNG,evidence_source_id,408,408,100.0,0,str:408,,0,9,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) || mig_4_1 || batch2_v2_followup_2026-05-20 || q_aufbereitungsverfahren_reused_building_elements_md
relationship,HAT_PRUEFUNG,id,408,408,100.0,0,str:408,,0,408,keep_minimum,P0,relationship identity handle required by current constraints,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_PRUEFUNG__pr_zustandsbewertung || r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_PRUEFUNG__pr_zustandsbewertung || r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_PRUEFUNG__pr_zustandsbewertung || r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_PRUEFUNG__pr_materialpruefung
relationship,HAT_PRUEFUNG,previous_evidence_confidence,408,51,12.5,357,str:51,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",belegt
relationship,HAT_PRUEFUNG,review_status,408,396,97.06,12,str:396,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_PRUEFUNG,source_resolution_status,408,408,100.0,0,str:408,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review || evidence_source_id_single_url
relationship,HAT_PRUEFUNG,source_scope,408,63,15.44,345,str:63,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",research_file_row
relationship,HAT_PRUEFUNG,source_status,408,408,100.0,0,str:408,,0,3,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing || candidate || exact
relationship,HAT_PRUEFUNG,source_status_migration,408,408,100.0,0,str:408,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_PRUEFUNG,source_status_reason,408,408,100.0,0,str:408,,0,3,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review || candidate_urls_need_fact_review || concrete_source_url_on_fact
relationship,HAT_PRUEFUNG,source_url,408,12,2.94,396,str:12,,0,4,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",https://www.stadt-zuerich.ch/de/planen-und-bauen/projekte-und-ausschreibungen/hochbauvorhaben/planung-ausfuehrung/recyclingzentrum-juch-areal.html || https://eurocodes.jrc.ec.europa.eu/sites/default/files/2021-12/EUR23252EN.pdf || https://www.baunetzwissen.de/gesund-bauen/fachwissen/regelwerke/normen-fuer-den-lehmbau-3393643 || https://www.umweltbundesamt.de/system/files/medien/378/publikationen/texte_93_2015_wiederverwertung_von_bauteilen_0.pdf
relationship,HAT_PRUEFUNG,source_url_node_id,408,12,2.94,396,str:12,,0,4,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",q_research_testing_verification_bauteilreuse_kg_url_1c3c02d1 || q_research_testing_verification_bauteilreuse_kg_url_79050c57 || q_research_testing_verification_bauteilreuse_kg_url_07c6159c || q_research_testing_verification_bauteilreuse_kg_url_60c31d28
relationship,HAT_PRUEFUNG,strict_source_url_cleanup,408,51,12.5,357,str:51,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_strict_source_url_binding_cleanup_2026_05_23
relationship,HAT_PRUEFUNG,verification_attempts,408,63,15.44,345,int:63,,0,1,review_domain_property,P3,domain-specific edge value,1
relationship,HAT_PRUEFUNG,verification_method,408,63,15.44,345,str:63,,0,1,review_domain_property,P3,domain-specific edge value,skipped
relationship,HAT_PRUEFUNG,verification_notes,408,63,15.44,345,str:63,,0,1,review_domain_property,P3,domain-specific edge value,No ExternalLink reachable from this citation
relationship,HAT_PRUEFUNG,verification_score,408,63,15.44,345,float:63,,0,1,review_domain_property,P3,domain-specific edge value,0.0
relationship,HAT_PRUEFUNG,verification_status,408,63,15.44,345,str:63,,0,1,review_domain_property,P3,domain-specific edge value,no_url_node
relationship,HAT_RECHTLICHE_BEDINGUNG,derivation_note,15,6,40.0,9,str:6,,0,1,review_domain_property,P3,domain-specific edge value,Recreated after splitting rb_ce_ukca_marking_reused_steel on 2026-05-31.
relationship,HAT_RECHTLICHE_BEDINGUNG,evidence_basis,15,15,100.0,0,str:15,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",cell_citation
relationship,HAT_RECHTLICHE_BEDINGUNG,evidence_confidence,15,15,100.0,0,str:15,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",teilweise_belegt
relationship,HAT_RECHTLICHE_BEDINGUNG,evidence_origin,15,15,100.0,0,str:15,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",source_curated
relationship,HAT_RECHTLICHE_BEDINGUNG,evidence_source_id,15,15,100.0,0,str:15,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",r2_c_journal_edge_restore || scope_split_rewire_2026_05_31
relationship,HAT_RECHTLICHE_BEDINGUNG,id,15,6,40.0,9,str:6,,0,6,keep_minimum,P0,relationship identity handle required by current constraints,bg_reuse_stahl_mehrere_brent_cross_bracing_members__HAT_RECHTLICHE_BEDINGUNG__rb_ce_marking_reused_steel || bg_reuse_stahl_mehrere_brent_cross_bracing_members__HAT_RECHTLICHE_BEDINGUNG__rb_ukca_marking_reused_steel || bg_reuse_stahl_mehrere_brent_cross_tubular_columns__HAT_RECHTLICHE_BEDINGUNG__rb_ce_marking_reused_steel || bg_reuse_stahl_mehrere_brent_cross_tubular_columns__HAT_RECHTLICHE_BEDINGUNG__rb_ukca_marking_reused_steel
relationship,HAT_RECHTLICHE_BEDINGUNG,review_status,15,15,100.0,0,str:15,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_RECHTLICHE_BEDINGUNG,source_resolution_status,15,15,100.0,0,str:15,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_RECHTLICHE_BEDINGUNG,source_status,15,15,100.0,0,str:15,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
